player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_movement,pitching_ratings_overall_hra,pitching_ratings_overall_pbabip,pitching_ratings_overall_control,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_movement,pitching_ratings_vsr_hra,pitching_ratings_vsr_pbabip,pitching_ratings_vsr_control,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_movement,pitching_ratings_vsl_hra,pitching_ratings_vsl_pbabip,pitching_ratings_vsl_control,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_movement,pitching_ratings_talent_hra,pitching_ratings_talent_pbabip,pitching_ratings_talent_control,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
91,0,0,1,12,30,45,50,45,35,0,5,5,30,45,50,45,35,0,5,5,30,45,50,45,35,0,5,5,30,45,50,45,35,0,5,5,40,0,35,0,0,0,40,0,0,0,0,0,40,0,35,0,0,0,40,0,0,0,0,0,8,4,60,47,45
92,74,202,1,12,45,45,45,45,30,0,11,5,45,45,45,45,30,0,11,5,45,45,45,45,30,0,11,5,45,45,45,45,30,0,11,5,45,0,50,0,0,0,0,0,0,0,0,0,45,0,50,0,0,0,0,0,0,0,0,0,9,4,45,44,40
93,0,0,1,12,30,45,45,45,40,0,12,5,30,45,45,45,40,0,12,5,30,45,45,45,40,0,12,5,30,45,45,45,40,0,12,5,40,0,0,0,0,35,0,0,0,35,0,0,40,0,0,0,0,35,0,0,0,35,0,0,9,4,30,42,40
94,98,203,1,12,45,45,45,45,35,1,13,5,45,45,45,45,35,1,13,5,45,45,45,45,35,1,13,5,45,45,45,45,35,1,13,5,45,45,45,0,0,0,0,0,0,45,0,0,45,45,45,0,0,0,0,0,0,45,0,0,10,3,35,39,50
95,69,202,1,11,40,45,45,45,45,0,5,5,40,45,45,45,45,0,5,5,40,45,45,45,45,0,5,5,40,45,45,45,45,0,5,5,45,0,45,0,0,35,45,0,0,0,0,0,45,0,45,0,0,35,45,0,0,0,0,0,8,3,60,51,55
96,13,200,1,11,60,50,50,55,50,1,5,2,70,55,50,55,50,1,5,2,55,50,45,50,50,1,5,2,60,50,50,55,50,1,5,2,70,75,0,0,0,0,65,0,0,0,0,0,70,75,0,0,0,0,65,0,0,0,0,0,15,3,60,46,45
97,13,200,1,11,50,50,55,50,45,1,7,3,50,50,55,50,45,1,7,3,50,50,55,50,45,1,7,3,50,50,55,50,45,1,7,3,55,0,50,0,0,45,45,55,0,0,0,45,55,0,50,0,0,45,45,55,0,0,0,50,13,3,55,51,35
98,0,0,1,12,40,45,45,45,30,0,10,5,40,45,45,45,30,0,10,5,40,45,45,45,30,0,10,5,40,45,45,45,30,0,10,5,40,0,30,0,0,50,0,45,0,0,0,0,40,0,35,0,0,50,0,45,0,0,0,0,8,3,60,45,35
99,32,201,1,12,35,55,60,50,40,0,10,5,35,55,60,50,40,0,10,5,35,55,60,50,40,0,10,5,35,55,60,50,40,0,10,5,0,40,40,0,0,45,45,45,0,0,0,0,0,40,40,0,0,45,45,45,0,0,0,0,7,4,50,63,75
100,13,200,1,12,50,50,50,45,50,0,5,4,50,50,50,45,50,0,5,4,50,50,50,45,50,0,5,4,50,50,50,45,50,0,5,4,45,0,0,0,0,50,50,0,0,50,0,0,45,0,0,0,0,55,50,0,0,50,0,0,10,4,55,55,45
101,13,200,1,11,55,55,60,50,50,1,7,3,50,55,60,50,50,1,7,3,55,55,60,50,50,1,7,3,55,55,60,50,55,1,7,3,65,55,50,0,0,0,0,0,0,60,0,0,65,55,50,0,0,0,0,0,0,60,0,0,16,4,45,58,45
102,69,202,1,13,50,45,45,50,30,0,11,4,55,45,45,50,30,0,11,4,50,45,45,50,30,0,11,4,50,45,45,50,30,0,11,4,55,0,0,0,0,0,0,0,0,60,0,45,55,0,0,0,0,0,0,0,0,60,0,45,13,3,25,44,25
103,13,200,1,13,50,55,60,50,60,0,4,5,50,55,55,50,60,0,4,5,50,55,60,50,65,0,4,5,50,55,60,50,60,0,4,5,45,0,0,0,0,60,55,0,0,50,0,0,45,0,0,0,0,60,55,0,0,50,0,0,10,3,35,55,60
104,0,0,1,12,30,45,45,45,30,0,12,5,30,45,45,45,30,0,12,5,30,45,45,45,30,0,12,5,30,45,45,45,30,0,12,5,40,0,35,0,0,0,0,35,0,35,0,0,40,0,35,0,0,0,0,40,0,35,0,0,9,3,30,41,35
105,69,202,1,12,50,40,40,45,35,2,5,5,50,45,40,45,35,2,5,5,45,40,40,45,35,2,5,5,50,40,40,45,35,2,5,5,50,0,0,0,0,0,40,0,0,50,0,0,50,0,0,0,0,0,40,0,0,50,0,0,12,3,30,53,30
106,69,202,1,12,35,45,50,45,40,0,9,5,35,45,50,45,40,0,9,5,30,45,50,45,40,0,9,5,35,45,50,45,40,0,9,5,35,0,0,0,0,0,40,0,0,35,0,0,35,0,0,0,0,0,40,0,0,35,0,0,7,3,45,49,65
107,13,200,1,12,55,50,45,50,55,1,5,2,55,50,50,50,55,1,5,2,50,45,45,45,55,1,5,2,55,50,50,50,55,1,5,2,60,55,0,0,0,0,0,0,0,55,0,0,60,60,0,0,0,0,0,0,0,55,0,0,13,3,45,53,45
108,32,201,2,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,47,20
109,13,200,2,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,39,20
110,124,204,3,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,47,20
111,13,200,4,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,55,20
112,69,202,5,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,53,20
113,13,200,6,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,48,20
114,69,202,5,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,48,20
115,32,201,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,56,20
116,32,201,7,0,20,30,30,35,25,30,15,15,20,30,30,35,25,30,15,15,20,30,30,35,25,30,15,15,20,30,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,60,20
117,13,200,7,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,53,20
118,69,202,7,0,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,38,20
119,162,205,7,0,20,30,20,40,0,30,15,15,20,30,20,40,20,30,15,15,20,30,20,40,0,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,38,20
120,13,200,7,0,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,47,20
121,0,0,7,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,52,20
122,76,202,7,0,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,46,20
123,69,202,6,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,54,20
124,32,201,7,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,54,20
125,69,202,7,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,50,20
126,32,201,4,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,46,20
127,69,202,4,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,47,20
128,0,0,7,0,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,50,20
129,124,204,10,0,30,45,50,45,40,1,5,5,30,45,50,45,40,1,5,5,30,45,50,40,40,1,5,5,30,45,50,45,40,1,5,5,35,0,0,0,0,0,35,0,0,35,0,0,35,0,0,0,0,0,35,0,0,35,0,0,6,4,30,50,25
130,0,0,1,12,40,40,40,45,40,0,5,3,40,40,40,45,40,0,5,3,40,40,40,45,40,0,5,3,40,40,40,45,40,0,5,3,40,40,0,0,0,45,0,0,0,40,0,0,40,40,0,0,0,45,0,0,0,40,0,0,8,4,50,45,65
131,0,0,1,12,40,45,45,45,25,0,5,7,40,45,50,45,25,0,5,7,35,45,45,40,25,0,5,7,40,45,45,45,25,0,5,7,40,40,0,0,0,0,40,0,0,0,0,0,40,40,0,0,0,0,40,0,0,0,0,0,8,4,30,48,25
132,0,0,1,12,30,45,50,40,40,1,5,5,30,45,50,40,40,1,5,5,30,45,45,40,40,1,5,5,30,45,50,40,40,1,5,5,40,0,0,0,0,0,40,0,0,35,0,0,40,0,0,0,0,0,40,0,0,35,0,0,9,3,30,50,20
133,0,0,1,12,30,45,45,45,35,1,5,5,30,45,50,45,40,1,5,5,30,45,45,45,35,1,5,5,30,45,45,45,35,1,5,5,40,35,35,0,0,35,40,35,0,0,0,0,40,35,35,0,0,35,40,35,0,0,0,0,9,3,45,48,40
134,69,202,1,12,40,45,50,45,25,1,5,5,40,45,50,45,25,1,5,5,40,45,50,45,25,1,5,5,40,45,50,45,25,1,5,5,40,45,45,0,0,45,0,45,0,0,0,45,40,45,45,0,0,45,0,45,0,0,0,45,7,4,70,42,70
135,0,0,1,12,30,45,50,40,35,2,5,4,30,45,50,45,35,2,5,4,30,45,45,40,35,2,5,4,30,45,50,40,35,2,5,4,40,35,0,0,0,0,40,0,0,0,0,0,40,35,0,0,0,0,40,0,0,0,0,0,9,3,65,49,55
136,0,0,1,12,30,45,45,45,40,1,5,4,30,45,45,45,40,1,5,4,30,45,45,45,40,1,5,4,30,45,45,45,40,1,5,4,40,35,0,0,0,40,0,0,0,35,0,0,40,35,0,0,0,40,0,0,0,35,0,0,9,3,45,45,35
137,69,202,1,12,45,40,35,45,45,2,5,4,45,40,35,45,45,2,5,4,45,40,35,45,45,2,5,4,45,40,35,45,45,2,5,4,45,0,0,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,45,0,0,0,0,12,3,35,45,45
138,69,202,1,12,40,45,45,45,35,0,13,4,40,50,50,45,35,0,13,4,35,45,45,40,35,0,13,4,40,45,45,45,35,0,13,4,40,45,0,0,0,0,0,0,0,0,0,0,40,45,0,0,0,0,0,0,0,0,0,0,8,2,35,49,50
139,0,0,1,12,30,45,50,40,30,1,12,3,30,45,45,40,30,1,12,3,30,45,50,45,30,1,12,3,30,45,50,40,30,1,12,3,40,0,0,0,0,0,40,0,0,0,0,35,40,0,0,0,0,0,40,0,0,0,0,35,9,3,65,48,55
140,32,201,1,12,45,45,50,45,35,2,11,4,45,50,50,45,35,2,11,4,45,45,45,45,35,2,11,4,45,45,50,45,35,2,11,4,45,50,0,0,0,0,0,0,0,0,0,0,45,50,0,0,0,0,0,0,0,0,0,0,10,3,35,50,65
141,69,202,1,12,45,40,35,45,30,0,12,3,45,40,35,45,30,0,12,3,45,40,35,45,30,0,12,3,45,40,35,45,30,0,12,3,45,0,0,0,0,0,40,0,0,45,0,0,45,0,0,0,0,0,40,0,0,45,0,0,12,4,30,47,30
142,11,200,1,12,45,50,55,50,60,0,3,4,45,55,60,50,60,0,3,4,45,50,50,45,55,0,3,4,45,50,55,50,60,0,3,4,45,45,0,0,0,0,45,0,0,0,0,0,50,45,0,0,0,0,45,0,0,0,0,0,12,4,50,58,70
143,11,200,1,11,50,55,65,50,55,1,5,4,50,60,65,50,55,1,5,4,50,55,60,50,55,1,5,4,50,55,65,50,55,1,5,4,50,0,0,0,0,0,55,0,0,60,0,0,50,0,0,0,0,0,55,0,0,60,0,0,10,4,65,56,55
144,11,200,1,11,50,55,60,50,55,0,6,3,50,55,60,50,55,0,6,3,50,55,65,50,60,0,6,3,50,55,60,50,55,0,6,3,0,35,0,0,60,55,0,0,0,70,0,0,0,35,0,0,60,55,0,0,0,70,0,0,14,4,60,57,45
145,11,200,1,12,50,50,55,50,50,2,5,5,50,50,55,50,50,2,5,5,50,55,60,50,50,2,5,5,50,50,55,50,50,2,5,5,55,50,50,0,0,50,50,0,0,0,0,0,55,50,50,0,0,50,50,0,0,0,0,0,13,3,65,54,65
146,0,0,1,12,30,45,50,45,35,1,13,5,30,45,50,45,35,1,13,5,30,45,45,40,35,1,13,5,30,45,50,45,35,1,13,5,35,0,30,0,0,35,40,0,0,35,0,35,35,0,30,0,0,40,40,0,0,35,0,35,8,3,65,49,40
147,52,201,1,12,55,45,45,50,40,1,10,4,55,45,45,50,40,1,10,4,55,50,45,50,40,1,10,4,55,45,45,50,40,1,10,4,45,55,70,0,0,60,0,60,0,0,0,0,45,55,70,0,0,60,0,60,0,0,0,0,12,3,45,43,70
148,11,200,1,11,50,55,60,55,70,2,4,3,50,55,60,55,70,2,4,3,50,55,60,50,70,2,4,3,50,55,60,55,70,2,4,3,65,0,0,0,0,0,45,0,0,65,0,0,65,0,0,0,0,0,45,0,0,65,0,0,15,4,45,55,30
149,79,202,1,12,45,45,50,45,30,2,5,3,45,50,50,45,30,2,5,3,40,45,50,45,30,2,5,3,45,45,50,45,30,2,5,3,45,0,35,0,0,0,45,0,0,45,0,0,45,0,35,0,0,0,45,0,0,45,0,0,11,3,30,49,30
150,165,205,1,11,20,35,30,40,35,0,5,4,20,35,30,40,35,0,5,4,20,35,30,40,35,0,5,4,40,40,40,45,45,0,5,4,35,0,0,0,0,0,35,0,0,30,0,0,45,0,0,0,0,0,40,0,0,50,0,0,8,3,45,47,55
151,0,0,1,12,35,45,50,40,35,1,5,5,35,45,50,40,35,1,5,5,35,50,55,45,35,1,5,5,35,45,50,40,35,1,5,5,40,40,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,8,3,40,52,70
152,165,205,1,11,20,35,30,40,25,1,11,4,20,35,30,40,25,1,11,4,20,35,30,40,25,1,11,4,40,45,45,40,30,1,11,4,35,30,30,0,0,0,0,0,0,30,0,0,40,45,50,0,0,0,0,0,0,50,0,0,6,4,50,44,55
153,11,200,1,12,65,50,45,55,60,0,4,3,65,50,45,55,60,0,4,3,70,50,45,55,60,0,4,3,65,50,45,55,60,0,4,3,75,60,0,0,0,45,0,0,0,70,0,0,75,60,0,0,0,45,0,0,0,70,0,0,16,3,30,43,55
154,165,205,1,11,20,45,40,45,35,1,4,3,20,45,40,45,35,1,4,3,20,45,40,45,35,1,4,3,50,50,60,45,60,1,4,3,40,0,0,0,0,0,35,0,0,35,0,0,55,0,0,0,0,0,55,0,0,65,0,0,12,4,45,61,55
155,79,202,2,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,43,20
156,11,200,2,0,20,35,35,40,25,30,15,15,20,35,35,40,25,30,15,15,20,35,35,40,25,30,15,15,20,35,35,40,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,50,20
157,11,200,3,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,59,20
158,106,203,4,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,45,20
159,11,200,3,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,44,20
160,146,204,6,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,43,20
161,52,201,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,50,20
162,52,201,6,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,45,20
163,11,200,7,0,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,45,20
164,52,201,8,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,46,20
165,165,205,9,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,39,20
166,11,200,9,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,52,20
167,0,0,7,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,60,20
168,79,202,6,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,38,20
169,79,202,3,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,49,20
170,79,202,3,0,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,36,20
171,52,201,4,0,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,56,20
172,79,202,3,0,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,20,35,35,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,43,20
173,79,202,9,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,42,20
174,79,202,5,0,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,54,20
175,106,203,7,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,37,20
176,0,0,1,12,35,45,50,45,35,0,11,5,35,45,50,45,35,0,11,5,30,45,45,40,35,0,11,5,35,45,50,45,35,0,11,5,40,40,0,0,0,0,0,0,0,35,0,0,40,40,0,0,0,0,0,0,0,35,0,0,9,2,50,45,35
177,79,202,1,11,40,45,45,45,40,1,13,5,35,45,45,45,40,1,13,5,40,45,45,45,40,1,13,5,40,45,45,45,40,1,13,5,40,45,45,0,0,45,0,0,0,0,0,0,40,45,45,0,0,45,0,0,0,0,0,0,9,3,50,45,65
178,0,0,1,12,40,45,45,45,30,1,12,5,40,45,45,45,30,1,12,5,40,45,45,45,30,1,12,5,40,45,45,45,30,1,12,5,45,0,45,0,0,45,0,0,0,0,0,0,45,0,45,0,0,45,0,0,0,0,0,0,8,3,55,43,35
179,79,202,1,12,45,45,50,45,30,1,13,4,45,45,50,45,30,1,13,4,45,45,50,45,30,1,13,4,45,45,50,45,30,1,13,4,45,0,0,0,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0,0,0,0,50,0,9,3,35,45,60
180,0,0,1,12,35,45,45,45,40,0,5,4,35,45,50,45,40,0,5,4,35,45,45,45,40,0,5,4,35,45,45,45,40,0,5,4,40,0,0,0,0,0,35,0,0,35,0,0,40,0,0,0,0,0,35,0,0,35,0,0,8,3,30,50,35
181,0,0,1,12,30,45,45,45,35,0,5,4,30,45,45,45,35,0,5,4,30,45,45,45,35,0,5,4,30,45,45,45,35,0,5,4,40,35,0,0,0,40,0,0,0,35,0,0,40,35,0,0,0,40,0,0,0,35,0,0,8,3,45,45,55
182,106,203,1,12,30,45,40,45,40,1,13,4,30,45,45,45,40,1,13,4,30,40,40,45,40,1,13,4,30,45,40,45,40,1,13,5,40,35,0,0,0,35,0,0,0,0,0,0,40,35,0,0,0,35,0,0,0,0,0,0,8,3,35,38,30
183,52,201,1,12,45,45,45,45,40,2,5,5,45,45,45,45,40,2,5,5,45,45,45,45,40,2,5,5,45,45,45,45,40,2,5,5,45,0,45,0,0,0,0,0,0,45,0,0,45,0,45,0,0,0,0,0,0,45,0,0,10,4,30,43,40
184,79,202,1,12,40,40,35,45,35,0,12,5,40,40,40,45,35,0,12,5,40,40,35,45,35,0,12,5,40,40,35,45,35,0,12,5,40,45,45,0,0,45,0,0,0,0,0,0,40,45,45,0,0,45,0,0,0,0,0,0,8,3,65,46,55
185,79,202,1,12,45,40,35,45,40,1,10,5,45,40,35,45,40,1,10,5,45,40,35,45,40,1,10,5,45,40,35,45,40,1,10,5,45,0,0,0,0,0,45,0,0,45,0,0,45,0,0,0,0,0,45,0,0,45,0,0,11,4,40,49,25
186,165,205,1,12,25,45,45,45,35,1,12,4,25,45,45,45,35,1,12,4,25,45,45,40,35,1,12,4,25,45,45,45,35,1,12,4,35,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,6,2,35,42,75
187,0,0,1,12,35,45,50,45,25,1,5,4,40,45,50,45,25,1,5,4,35,45,50,45,25,1,5,4,35,45,50,45,25,1,5,4,40,40,40,0,0,0,40,0,0,0,0,0,40,40,40,0,0,0,40,0,0,0,0,0,7,3,35,49,45
188,79,202,1,12,45,45,50,45,25,1,11,5,45,45,50,45,25,1,11,5,45,45,50,45,25,1,11,5,45,45,50,45,25,1,11,5,45,0,45,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,9,3,30,47,65
