player_id,team_id,league_id,position,role,bats,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type,running_ratings_speed,running_ratings_stealing_rate,running_ratings_stealing,running_ratings_baserunning
155,79,202,2,0,3,40,40,45,55,6,25,25,40,40,45,55,6,25,25,40,40,50,60,6,25,25,40,40,45,55,6,25,25,50,30,1,0,25,20,20,20
156,11,200,2,0,1,55,50,50,55,5,50,50,55,50,50,55,5,50,50,55,50,50,60,5,50,50,55,50,50,55,5,50,50,30,25,0,0,25,30,30,25
157,11,200,3,0,1,60,55,55,55,5,65,55,55,50,55,55,5,60,55,60,55,55,60,5,70,60,60,55,55,55,5,65,55,50,20,0,0,30,25,20,20
158,106,203,4,0,1,60,45,35,70,1,30,50,60,45,35,70,1,30,50,60,45,35,70,1,30,50,60,45,35,70,1,30,50,50,25,0,0,35,45,50,40
159,11,200,3,0,1,80,65,65,60,3,50,90,80,65,65,60,3,50,90,80,65,65,60,3,50,90,80,65,65,60,3,50,90,30,25,0,0,70,60,55,55
160,146,204,6,0,2,45,40,45,55,3,25,40,45,40,45,60,3,25,40,45,40,45,50,3,25,35,45,40,45,55,3,25,40,55,40,0,2,35,40,45,40
161,52,201,4,0,1,45,50,45,45,5,50,45,45,50,45,45,5,50,45,45,50,45,50,5,50,45,45,50,45,45,5,50,45,30,20,0,0,40,50,45,60
162,52,201,6,0,1,55,55,55,55,7,55,50,55,55,55,55,7,55,50,55,55,55,55,7,60,55,55,55,55,55,7,55,50,30,20,2,0,35,35,35,40
163,11,200,7,0,1,55,50,50,55,5,55,50,55,50,50,55,5,55,50,60,50,50,60,5,60,55,55,50,50,55,5,55,50,35,25,2,1,30,30,35,20
164,52,201,8,0,1,45,45,40,45,5,45,45,45,45,40,45,5,45,45,45,45,40,45,5,45,45,45,45,40,45,5,45,50,55,25,0,2,70,85,95,95
165,165,205,9,0,1,40,40,35,40,10,35,40,40,40,35,40,10,35,40,40,40,35,40,10,35,40,60,55,50,60,10,50,55,75,70,3,0,65,50,50,45
166,11,200,9,0,2,45,45,65,35,13,70,60,45,45,70,35,13,70,60,45,45,60,35,13,60,55,45,45,65,35,13,70,60,40,25,2,0,25,30,30,35
167,0,0,7,0,3,35,40,40,50,5,25,20,35,40,40,50,5,25,20,35,40,40,45,5,25,20,35,40,40,50,5,25,20,55,40,0,2,35,35,40,35
168,79,202,6,0,2,40,40,40,50,3,20,30,40,45,40,50,3,20,30,40,40,35,45,3,20,30,40,40,40,50,3,20,35,40,35,0,0,35,35,40,45
169,79,202,3,0,2,45,40,45,50,7,35,40,45,40,45,50,7,35,40,45,40,40,50,7,35,40,45,40,45,50,7,35,40,50,25,1,0,30,30,25,25
170,79,202,3,0,1,40,40,40,50,5,35,35,40,40,40,50,5,35,35,40,40,40,50,5,35,35,40,40,40,50,5,35,35,50,20,2,2,25,25,20,20
171,52,201,4,0,3,50,40,50,55,10,20,45,50,40,50,50,10,20,45,50,40,50,55,10,20,45,50,40,50,55,10,20,45,50,35,2,1,35,40,40,50
172,79,202,3,0,1,40,40,45,60,3,35,30,40,40,45,60,3,35,30,45,40,45,65,3,35,30,40,40,45,60,3,35,30,55,20,0,0,30,30,35,20
173,79,202,9,0,2,45,40,50,50,3,30,45,45,40,50,50,3,30,45,45,40,45,45,3,30,45,45,40,50,50,3,30,45,50,20,0,0,25,25,20,25
174,79,202,5,0,1,40,40,50,50,10,35,30,40,40,50,50,10,35,30,40,40,50,55,10,40,30,40,40,50,50,10,35,30,55,20,2,2,25,25,25,20
175,106,203,7,0,1,35,40,50,45,5,30,25,35,40,50,45,5,30,25,35,40,55,50,5,30,25,35,40,50,45,5,30,25,50,20,1,0,30,40,45,35
176,0,0,1,12,1,40,35,35,40,1,20,35,40,35,35,40,1,20,35,40,35,35,40,1,20,35,40,35,35,40,1,20,35,40,25,1,1,20,20,20,20
177,79,202,1,11,2,35,35,40,40,2,30,35,35,35,40,40,2,30,35,35,35,40,35,2,30,30,35,35,40,40,2,30,35,65,25,2,0,25,20,20,20
178,0,0,1,12,1,40,35,35,40,1,30,40,40,35,35,40,1,30,40,40,35,40,45,1,30,40,40,35,35,40,1,30,40,70,25,0,0,25,20,20,30
179,79,202,1,12,2,40,35,45,45,1,30,45,45,35,45,45,1,30,45,40,35,45,40,1,30,45,40,35,45,45,1,30,45,70,20,0,0,25,25,20,25
180,0,0,1,12,1,35,35,40,40,3,25,35,35,35,40,40,3,25,35,35,35,40,40,3,25,35,35,35,40,40,3,25,35,70,25,1,2,35,30,35,20
181,0,0,1,12,2,45,40,35,45,1,30,45,45,40,35,45,1,30,45,40,35,35,45,1,30,45,45,40,35,45,1,30,45,55,20,2,2,25,20,20,25
182,106,203,1,12,3,30,35,40,35,3,20,25,30,35,40,35,3,20,25,30,35,40,35,3,20,25,30,35,40,35,3,20,25,35,25,0,0,25,20,20,30
183,52,201,1,12,1,45,35,35,40,3,30,45,40,35,35,40,3,30,45,45,35,35,45,3,30,45,45,35,35,40,3,30,45,45,20,0,0,25,25,20,30
184,79,202,1,12,1,35,35,35,35,1,25,30,30,35,35,35,1,25,30,35,35,35,35,1,25,30,35,35,35,35,1,25,30,80,25,1,1,35,20,20,20
185,79,202,1,12,3,40,35,45,40,2,30,40,40,35,45,40,2,30,40,40,40,50,45,2,30,45,40,35,45,40,2,30,40,40,25,2,1,20,20,20,20
186,165,205,1,12,3,35,35,40,40,1,30,30,35,35,40,40,1,30,30,35,35,35,35,1,25,30,35,35,40,40,1,30,30,65,20,1,0,25,25,25,30
187,0,0,1,12,2,30,35,40,35,1,25,25,30,35,40,35,1,25,25,30,35,40,35,1,25,25,30,35,40,35,1,25,25,60,20,1,0,25,20,20,20
188,79,202,1,12,1,35,35,45,40,3,20,30,35,35,40,40,3,20,30,35,35,45,40,3,20,30,35,35,45,40,3,20,30,45,20,2,2,30,25,25,25
189,95,203,1,11,3,30,35,40,35,1,30,25,30,35,40,35,1,30,25,30,35,40,30,1,30,25,30,35,40,35,1,30,25,45,25,2,0,25,25,20,25
190,49,201,1,12,1,40,35,35,40,2,25,40,40,35,35,40,2,25,40,40,35,35,40,2,25,40,40,35,35,40,2,25,40,35,25,1,0,30,25,20,30
191,10,200,1,12,1,25,35,40,30,1,30,25,25,35,35,30,1,30,25,30,35,40,30,1,35,25,30,35,40,30,1,30,25,70,20,0,0,25,20,20,20
192,49,201,1,12,1,40,35,40,45,3,25,45,40,35,40,45,3,25,45,45,35,40,45,3,25,45,45,35,40,45,3,25,45,60,25,0,0,20,20,20,20
193,10,200,1,11,2,40,35,35,40,1,35,35,40,40,40,40,1,35,35,35,35,35,40,1,35,35,40,35,35,40,1,35,35,40,25,2,2,30,25,20,20
194,134,204,1,11,1,45,35,35,45,3,30,45,45,35,35,45,3,30,45,45,35,35,45,3,30,45,45,35,35,45,3,30,45,60,25,0,2,25,25,20,30
195,10,200,1,13,1,40,35,45,45,3,30,45,40,35,40,40,3,30,45,40,35,45,45,3,30,45,40,35,45,45,3,30,45,55,25,0,0,20,20,20,20
196,89,202,1,12,1,40,40,35,45,2,30,45,40,35,35,45,2,30,45,45,40,35,45,2,30,45,45,40,35,45,2,30,45,40,25,0,2,25,20,20,25
197,10,200,1,12,2,35,35,50,40,3,30,35,40,35,50,40,3,30,35,35,35,45,40,3,30,35,35,35,50,40,3,30,35,40,25,0,0,35,30,25,30
198,180,205,1,12,1,30,30,35,30,1,25,25,25,30,35,30,1,25,25,30,30,35,30,1,25,25,35,35,45,40,1,30,30,65,25,2,2,25,20,20,25
199,10,200,1,12,1,35,35,35,40,2,30,30,35,35,35,40,2,30,30,35,35,35,40,2,30,30,35,35,35,40,2,30,30,55,25,2,1,30,25,20,25
200,180,205,1,13,2,30,25,30,30,1,20,25,30,30,30,30,1,20,25,25,25,25,30,1,20,25,35,35,40,40,1,25,35,65,25,0,2,25,25,20,25
201,0,0,1,12,2,40,35,40,40,2,20,35,40,35,40,40,2,20,35,35,35,40,40,2,20,35,40,35,40,40,2,20,35,55,20,0,0,25,20,20,20
202,10,200,2,0,1,45,45,50,45,2,50,45,45,45,50,45,2,50,45,45,45,50,45,2,50,50,45,45,50,45,2,50,45,35,20,2,1,30,25,30,20
203,10,200,2,0,1,55,55,60,50,8,60,55,55,55,60,50,8,60,55,55,55,60,50,8,60,55,55,55,60,50,8,60,55,30,20,0,2,25,45,55,45
204,49,201,3,0,2,45,45,45,45,7,55,45,45,45,50,45,7,55,45,40,45,45,40,7,45,45,45,45,45,45,7,55,45,65,20,2,0,25,25,25,20
205,134,204,4,0,3,45,40,50,55,4,30,40,45,40,50,55,4,30,40,45,40,50,55,4,30,40,45,40,50,55,4,30,40,50,25,1,0,45,40,40,35
206,10,200,5,0,1,40,50,50,30,8,65,45,40,50,50,30,8,65,45,40,50,50,30,8,65,45,40,50,50,30,8,65,50,35,25,0,1,30,40,50,50
207,89,202,6,0,3,40,40,45,50,4,35,35,40,40,45,50,4,35,35,40,40,40,45,4,30,35,40,40,45,50,4,35,35,50,25,0,2,30,25,30,20
208,49,201,3,0,2,50,50,50,50,3,50,50,55,50,50,50,3,55,50,45,45,50,45,3,50,50,50,50,50,50,3,50,50,35,25,0,0,40,35,40,35
209,10,200,4,0,1,55,45,50,60,4,50,50,55,45,50,55,4,50,50,65,50,55,65,4,55,55,55,45,50,60,4,50,50,40,25,0,1,40,30,20,35
210,10,200,7,0,2,65,50,45,70,5,50,55,70,50,45,70,5,50,60,60,50,45,60,5,45,55,65,50,45,70,5,50,55,35,20,2,2,40,45,60,50
211,10,200,9,0,2,60,65,45,60,5,60,55,60,65,45,65,5,60,55,55,60,45,55,5,55,55,60,65,45,60,5,60,55,40,25,1,0,70,55,55,45
212,89,202,7,0,2,40,40,50,50,5,30,35,40,40,55,50,5,30,35,40,40,45,45,5,30,35,40,40,50,50,5,30,35,55,25,0,0,25,25,20,30
213,10,200,7,0,2,60,50,50,60,16,60,55,60,50,50,65,16,60,55,50,45,45,50,16,50,50,60,50,50,60,16,60,55,40,25,0,0,30,30,35,35
214,95,203,7,0,2,50,45,50,45,5,35,50,50,45,50,50,5,35,55,45,40,45,45,5,35,50,50,45,50,45,5,35,50,55,25,1,0,30,35,35,40
215,89,202,3,0,1,45,40,40,55,2,35,35,40,40,40,55,2,35,35,45,40,40,60,2,35,35,45,40,40,55,2,35,35,50,25,0,0,25,25,20,20
216,89,202,6,0,1,40,40,45,55,9,30,35,40,40,45,55,9,30,35,45,40,50,65,9,30,35,40,40,45,55,9,30,35,65,20,0,0,30,45,55,55
217,89,202,9,0,3,45,40,45,60,9,20,35,45,40,45,65,9,20,35,40,40,40,55,9,20,35,45,40,45,60,9,20,35,50,35,0,0,30,35,35,40
218,89,202,7,0,2,40,40,45,50,3,20,30,40,40,45,50,3,20,30,35,40,45,45,3,20,25,40,40,45,50,3,20,30,55,40,0,2,35,25,20,20
219,89,202,7,0,1,40,40,50,50,5,35,30,40,40,45,50,5,35,30,40,40,50,50,5,35,30,40,40,50,50,5,35,30,50,20,0,0,25,30,35,40
220,89,202,3,0,1,40,40,35,50,5,20,35,40,40,35,50,5,20,35,40,40,35,50,5,20,35,40,40,35,50,5,20,35,50,35,0,1,25,30,30,30
221,36,201,3,0,1,35,45,50,45,14,25,25,35,45,50,45,14,25,25,35,45,50,45,14,25,25,35,45,50,45,14,25,25,50,35,1,2,30,25,20,20
222,89,202,3,0,3,45,40,40,55,9,35,40,45,40,40,55,9,35,40,45,40,40,50,9,35,40,45,40,40,55,9,35,40,55,25,0,0,30,25,20,20
223,0,0,1,12,1,40,35,40,45,1,20,40,40,35,40,40,1,20,40,40,40,40,45,1,20,40,40,35,40,45,1,20,40,70,25,0,0,25,25,40,30
224,0,0,1,12,2,30,35,40,35,2,30,25,30,35,40,35,2,30,25,30,35,40,30,2,30,25,30,35,40,35,2,30,25,70,20,0,2,25,20,20,25
225,89,202,1,13,1,40,35,45,40,3,30,40,40,35,45,40,3,30,40,40,35,45,45,3,30,40,40,35,45,40,3,30,40,75,20,1,0,35,20,20,20
226,89,202,1,12,1,35,35,40,40,3,30,30,35,35,40,35,3,30,30,35,35,40,40,3,30,30,35,35,40,40,3,30,30,40,25,1,0,25,25,20,20
227,89,202,1,11,1,40,35,40,40,3,30,45,40,35,40,40,3,30,45,40,35,40,45,3,30,45,40,35,40,40,3,30,45,65,25,1,0,25,20,20,20
228,95,203,1,12,1,35,35,40,35,2,30,30,35,35,35,35,2,30,25,35,35,40,40,2,30,30,35,35,40,35,2,30,30,75,20,1,0,25,25,20,25
229,0,0,1,12,2,35,35,35,40,3,35,30,35,35,35,40,3,35,30,35,35,35,35,3,35,30,35,35,35,40,3,35,30,45,25,0,1,30,25,20,20
230,95,203,1,12,3,35,35,35,40,2,25,35,35,35,35,40,2,25,35,35,35,35,40,2,25,35,35,35,35,40,2,25,35,60,25,0,2,25,20,20,20
231,89,202,1,12,3,40,35,40,40,2,25,40,40,35,40,40,2,25,40,40,35,40,45,2,25,40,40,35,40,40,2,25,40,35,25,0,0,25,25,20,20
232,89,202,1,11,1,40,35,35,40,1,30,40,40,35,35,40,1,30,40,40,35,35,40,1,30,40,40,35,35,40,1,30,40,30,20,1,2,20,20,20,30
233,0,0,1,12,1,40,35,35,40,3,25,40,40,35,35,40,3,25,40,40,35,35,45,3,25,45,40,35,35,40,3,25,40,65,25,0,2,25,20,20,25
234,0,0,1,12,1,40,35,45,40,2,25,40,40,35,45,40,2,25,40,40,35,45,40,2,25,40,40,35,45,40,2,25,40,75,20,0,1,20,20,20,20
235,89,202,1,12,1,45,35,45,45,1,20,45,45,35,45,45,1,20,45,45,35,50,45,1,25,50,45,35,45,45,1,20,45,80,20,0,0,25,25,20,20
236,2,200,1,11,1,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,35,40,45,2,30,45,65,20,0,2,25,20,20,20
237,2,200,1,12,2,35,35,35,40,2,30,35,35,35,35,40,2,30,35,35,35,35,40,2,30,35,35,35,35,40,2,30,35,50,25,0,2,20,35,40,50
238,178,205,1,11,3,35,30,30,30,2,25,30,35,30,30,30,2,25,30,35,30,30,30,2,25,30,40,35,40,40,2,30,40,40,25,2,2,25,20,20,20
239,2,200,1,11,1,35,35,40,35,1,30,30,35,35,40,35,1,30,30,35,35,40,40,1,30,30,35,35,40,35,1,30,30,40,30,0,0,25,20,20,20
240,57,201,1,11,2,35,35,50,35,1,30,30,35,35,50,35,1,30,30,30,35,45,35,1,30,30,35,35,50,35,1,30,30,60,20,1,1,25,25,20,25
241,0,0,1,12,1,40,35,40,40,1,20,45,40,35,40,40,1,20,45,45,35,40,45,1,20,45,40,35,40,40,1,20,45,65,25,0,1,25,20,20,20
242,2,200,1,13,1,45,35,35,45,3,25,45,45,35,35,45,3,25,45,45,35,40,45,3,25,45,45,35,35,45,3,25,45,30,25,0,2,30,30,20,35
243,0,0,1,12,1,40,35,45,40,3,30,40,40,35,45,40,3,30,40,40,35,45,45,3,30,40,40,35,45,40,3,30,40,65,25,0,0,25,20,20,25
244,178,205,1,12,2,35,30,30,30,3,20,35,35,30,30,30,3,20,35,35,30,30,30,3,20,30,45,35,40,45,3,20,45,40,20,1,0,30,25,20,20
245,178,205,1,11,1,35,30,30,35,3,25,35,35,30,30,35,3,25,35,35,30,30,35,3,25,35,40,35,35,45,3,30,45,65,25,0,1,25,25,20,25
246,2,200,1,12,1,45,35,35,45,1,30,45,40,35,35,45,1,30,45,45,35,35,45,1,30,45,45,35,35,45,1,30,45,35,25,0,0,25,30,30,35
247,77,202,1,12,3,35,35,35,40,1,25,30,35,35,35,35,1,25,30,35,35,35,40,1,25,30,35,35,35,40,1,25,30,60,25,1,1,25,20,20,20
248,57,201,1,12,1,35,35,35,40,3,25,30,35,35,35,40,3,25,30,35,35,35,40,3,25,30,35,35,35,40,3,25,30,55,25,0,0,25,25,20,20
249,15,200,2,0,1,40,45,45,40,4,35,45,40,45,45,40,4,35,45,40,45,50,40,4,40,45,40,45,50,40,4,40,45,50,20,0,0,35,35,40,45
250,2,200,2,0,3,65,50,50,70,5,50,55,60,50,45,70,5,50,55,65,50,50,70,5,55,55,65,50,50,70,5,50,55,40,25,1,0,25,25,20,30
251,2,200,3,0,1,60,45,70,60,7,55,55,60,45,70,55,7,55,55,60,45,70,60,7,55,55,60,45,70,60,7,55,55,45,20,0,2,25,25,25,20
252,2,200,4,0,1,45,60,60,45,4,55,45,45,60,60,45,4,55,45,45,60,60,45,4,55,50,45,60,60,45,4,55,45,35,20,1,0,55,50,55,50
253,57,201,5,0,1,55,45,50,55,2,35,55,55,45,50,55,2,35,50,60,45,50,60,2,35,55,55,45,50,55,2,35,55,55,20,0,0,35,25,20,20
254,2,200,4,0,1,65,50,45,70,8,35,55,65,50,45,70,8,35,55,65,50,45,70,8,35,55,65,50,45,70,8,35,55,50,25,0,2,35,50,60,50
255,2,200,3,0,1,55,50,60,55,5,55,55,55,50,60,55,5,55,55,55,55,65,55,5,55,55,55,50,65,55,5,55,55,45,25,2,0,45,55,60,65
256,2,200,6,0,1,55,55,50,55,2,55,50,55,55,50,55,2,55,50,60,60,50,60,2,65,55,55,55,50,55,2,55,50,30,25,0,1,30,30,30,30
257,77,202,3,0,1,45,40,50,55,5,35,35,45,40,50,55,5,35,35,45,40,50,55,5,35,35,45,40,50,55,5,35,35,50,25,0,0,30,25,20,20
258,0,0,8,0,1,40,40,50,50,3,30,30,40,40,45,50,3,30,30,40,40,50,50,3,30,30,40,40,50,50,3,30,30,50,25,0,2,60,70,70,75
259,2,200,7,0,1,45,55,60,35,8,75,50,45,55,60,35,8,75,50,45,55,65,35,8,80,55,45,55,60,35,8,75,55,30,25,0,1,35,30,30,25
260,2,200,9,0,2,60,50,50,60,3,60,50,60,55,50,65,3,65,55,55,50,45,55,3,55,50,60,55,50,60,3,60,55,25,20,0,0,30,20,20,20
261,0,0,9,0,1,35,40,35,45,5,20,25,35,40,35,45,5,20,25,35,40,35,50,5,20,25,35,40,35,50,5,20,25,55,50,1,1,40,35,35,30
262,77,202,3,0,3,40,40,50,50,2,40,35,40,40,50,50,2,40,35,40,40,45,45,2,35,35,40,40,50,50,2,40,35,50,25,2,2,25,25,25,25
263,77,202,7,0,2,40,40,50,50,5,35,35,40,40,50,55,5,35,35,40,40,50,50,5,35,35,40,40,50,50,5,35,35,55,20,0,0,35,35,40,35
264,77,202,8,0,1,45,40,50,55,1,30,45,45,40,50,55,1,30,45,50,40,50,55,1,30,45,45,40,50,55,1,30,45,55,25,0,1,40,30,20,20
265,129,204,3,0,1,40,40,45,50,4,35,35,40,40,45,50,4,35,35,40,40,45,50,4,35,35,40,40,45,50,4,35,35,50,25,0,0,25,30,30,30
266,97,203,3,0,2,40,40,50,50,14,25,30,40,40,50,55,14,25,30,40,40,45,50,14,25,30,40,40,50,50,14,25,30,50,30,1,2,20,20,25,20
267,57,201,8,0,2,40,40,50,50,5,40,35,40,40,50,55,5,40,35,40,40,45,50,5,35,35,40,40,50,50,5,40,35,50,25,2,2,40,60,65,75
268,97,203,3,0,1,40,40,40,55,5,40,35,40,40,40,50,5,40,35,45,40,45,60,5,40,35,45,40,40,55,5,40,35,55,20,0,1,20,20,20,20
269,57,201,9,0,2,45,45,45,45,8,35,45,45,45,45,45,8,35,45,45,40,45,45,8,35,45,45,45,45,45,8,35,45,55,25,0,2,40,35,30,20
270,77,202,1,12,2,35,35,45,40,2,30,30,35,35,45,40,2,30,30,35,35,45,35,2,30,30,35,35,45,40,2,30,30,30,20,1,0,25,20,20,30
271,97,203,1,12,1,40,35,35,40,3,30,35,40,35,35,40,3,30,35,40,35,35,40,3,30,40,40,35,35,40,3,30,35,35,25,0,1,25,30,40,40
272,0,0,1,12,1,45,35,45,45,3,30,45,45,35,45,45,3,30,45,45,35,45,45,3,30,45,45,35,45,45,3,30,45,45,20,0,0,20,20,20,20
273,0,0,1,12,1,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,20,0,0,25,20,25,30
274,77,202,1,13,1,45,35,45,45,2,25,45,40,35,40,45,2,25,45,45,35,45,45,2,25,45,45,35,45,45,2,25,45,60,25,0,0,25,25,25,20
275,178,205,1,12,2,35,35,35,40,3,30,35,40,35,35,40,3,30,35,35,35,35,35,3,30,35,35,35,35,40,3,30,35,65,20,1,0,25,25,20,20
276,77,202,1,12,2,45,35,40,45,1,25,45,45,35,40,45,1,25,50,45,35,40,40,1,25,45,45,35,40,45,1,25,45,60,20,2,1,25,25,30,25
277,77,202,1,12,1,40,35,35,40,1,30,35,40,35,35,40,1,30,35,40,35,35,40,1,30,35,40,35,35,40,1,30,35,50,25,0,0,25,30,20,30
278,0,0,1,12,1,45,35,40,45,1,30,45,45,35,40,45,1,30,45,45,35,40,45,1,30,50,45,35,40,45,1,30,45,65,25,1,2,20,25,25,35
279,77,202,1,12,1,45,35,40,45,2,20,45,45,35,40,45,2,20,45,45,35,40,45,2,20,45,45,35,40,45,2,20,45,60,25,1,0,25,20,20,20
280,77,202,1,12,2,40,35,35,40,1,30,40,40,35,35,40,1,30,40,40,35,35,40,1,30,35,40,35,35,40,1,30,40,70,25,0,1,20,25,20,20
281,77,202,1,12,1,35,35,35,40,1,20,30,35,35,35,40,1,20,30,35,35,35,40,1,25,30,35,35,35,40,1,25,30,45,20,0,0,25,25,20,30
282,0,0,1,12,1,40,35,35,40,1,35,40,40,35,35,40,1,35,40,40,35,35,45,1,35,40,40,35,35,40,1,35,40,70,25,2,1,25,20,20,25
283,84,202,1,11,1,35,35,40,40,2,35,35,35,35,40,40,2,35,35,40,35,40,45,2,35,35,35,35,40,40,2,35,35,45,20,2,2,25,20,20,20
284,113,203,1,12,2,35,35,45,40,2,25,30,35,35,45,40,2,25,30,35,35,40,35,2,25,30,35,35,45,40,2,25,35,40,20,0,0,25,20,20,20
285,151,205,1,12,3,35,35,35,40,2,25,30,35,35,35,40,2,25,30,35,35,35,35,2,25,30,35,35,35,40,2,25,30,65,20,0,0,25,20,20,20
286,151,205,1,12,2,20,30,30,25,2,20,20,20,30,30,25,2,20,20,20,30,30,25,2,20,20,25,35,40,30,2,25,20,45,20,0,2,25,25,20,30
287,113,203,1,11,1,40,35,50,40,2,25,40,40,35,45,40,2,25,40,40,35,50,45,2,25,40,40,35,50,40,2,25,40,60,25,1,1,25,20,20,20
288,5,200,1,11,3,45,35,40,45,1,30,45,40,35,40,40,1,30,45,45,35,40,45,1,30,45,45,35,40,45,1,30,45,55,25,2,0,30,20,20,25
289,5,200,1,12,1,35,35,35,40,3,25,35,35,35,35,40,3,25,35,40,40,35,40,3,25,35,35,35,35,40,3,25,35,55,25,1,1,25,20,20,20
290,151,205,1,11,2,30,25,30,30,3,20,30,30,25,30,30,3,20,30,30,25,30,30,3,20,30,40,35,40,40,3,25,40,65,25,1,0,30,25,20,20
291,19,200,1,13,1,30,25,30,30,2,20,30,30,25,30,30,2,20,30,30,25,30,30,2,20,30,40,30,40,40,2,30,40,30,25,0,1,30,25,20,20
292,113,203,1,12,1,45,35,40,45,1,30,50,45,35,40,45,1,30,50,45,35,40,45,1,30,50,45,35,40,45,1,30,50,70,25,0,0,25,25,20,25
293,59,201,1,12,1,35,35,40,40,1,30,30,35,35,40,40,1,30,30,35,35,40,40,1,30,30,35,35,40,40,1,30,30,80,25,2,0,20,20,20,30
294,84,202,1,12,1,40,35,35,40,1,20,40,40,35,35,40,1,20,40,40,35,40,45,1,20,40,40,35,35,40,1,20,40,65,20,2,2,25,20,20,25
295,0,0,1,12,1,40,35,45,40,2,20,40,40,35,45,40,2,20,40,40,35,45,45,2,20,40,40,35,45,40,2,20,40,50,25,0,0,30,25,20,20
296,39,201,3,0,3,45,45,50,45,13,40,50,45,45,50,45,13,40,50,50,45,55,50,13,40,50,50,45,50,50,13,40,50,50,25,0,0,25,35,40,35
297,5,200,2,0,3,50,45,50,50,5,50,50,50,45,50,50,5,50,50,55,45,50,55,5,55,50,50,45,50,50,5,50,50,45,25,2,0,30,25,20,25
298,84,202,3,0,1,45,40,45,55,5,30,40,45,40,45,50,5,30,40,45,40,45,55,5,30,40,45,40,45,55,5,30,40,50,20,2,0,25,20,25,20
299,84,202,3,0,2,45,40,50,45,5,40,45,45,40,50,45,5,40,45,45,40,45,45,5,40,45,45,40,50,45,5,40,45,55,20,0,1,35,40,40,40
300,5,200,5,0,1,50,45,45,50,5,40,50,50,45,45,50,5,40,50,50,45,50,55,5,40,50,50,45,45,50,5,40,50,55,25,0,1,30,45,55,50
301,59,201,6,0,1,45,40,50,55,5,30,40,45,40,45,55,5,30,40,50,40,50,60,5,30,45,45,40,50,55,5,30,40,50,25,0,1,45,60,65,60
302,84,202,4,0,1,35,40,40,50,5,20,25,35,40,40,45,5,20,25,35,40,45,50,5,20,25,35,40,40,50,5,20,25,50,40,0,1,35,40,40,35
303,113,203,6,0,1,45,40,40,55,6,20,40,45,40,40,55,6,20,40,45,40,40,55,6,20,40,45,40,40,55,6,20,40,45,35,1,1,40,55,65,60
304,59,201,7,0,2,50,45,40,50,6,50,50,55,45,45,55,6,50,50,50,45,40,50,6,50,50,50,45,40,50,6,50,50,45,25,0,2,40,25,20,35
305,5,200,7,0,1,60,60,60,60,2,60,55,60,60,60,60,2,60,55,60,60,60,60,2,65,55,60,60,60,60,2,60,55,50,25,3,2,65,50,55,40
306,59,201,9,0,2,55,45,40,55,2,40,50,55,45,40,55,2,40,50,50,45,40,50,2,40,50,55,45,45,55,2,40,50,30,25,0,1,30,40,55,45
307,84,202,8,0,2,40,40,45,55,5,20,25,40,40,50,60,5,20,30,40,40,45,50,5,20,25,40,40,45,55,5,20,25,50,45,2,2,60,55,55,45
308,5,200,8,0,3,60,65,50,60,8,55,55,60,65,50,60,8,55,55,60,60,50,60,8,50,55,60,65,50,60,8,55,55,35,25,1,1,70,65,60,65
309,84,202,3,0,1,45,40,50,55,8,35,40,45,40,50,50,8,35,40,50,40,50,60,8,35,45,45,40,50,55,8,35,45,40,20,0,1,30,25,20,25
310,113,203,7,0,3,50,40,40,60,10,30,45,50,40,40,60,10,30,45,50,40,40,60,10,30,45,50,40,40,60,10,30,45,55,25,0,1,35,35,40,25
311,84,202,4,0,1,45,45,50,50,5,25,35,40,45,50,50,5,25,35,45,45,50,55,5,25,40,45,45,50,50,5,25,35,55,40,1,2,40,45,35,45
312,143,204,7,0,3,40,40,50,50,5,30,35,45,40,50,55,5,30,35,40,35,45,50,5,30,35,40,40,50,50,5,30,35,50,20,2,1,25,25,20,25
313,151,205,9,0,2,40,40,45,55,4,30,30,40,40,45,55,4,30,30,40,40,40,50,4,30,25,40,40,45,55,4,30,30,55,25,0,1,55,60,55,65
314,84,202,4,0,1,40,45,50,50,13,35,35,40,45,50,50,13,35,35,40,45,50,55,13,35,35,40,45,50,50,13,35,35,50,25,0,2,35,45,50,50
