game_id,type,line,text
18,3,59,"2-2: Ground out 3-1 (Groundball, 34, EV 107.5 MPH)"
18,2,60,"Batting: LHB <a href=\"../players/player_20.html\">Brian Neville</a>"
18,3,61,"0-0: Called Strike"
18,3,62,"0-1: <b>DOUBLE</b>  (Groundball, 3L, EV 98.8 MPH)"
18,2,63,"Batting: RHB <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,3,64,"0-0: Called Strike"
18,3,65,"0-1: Foul Ball, location: 5FF"
18,3,66,"0-2: Foul Ball, location: 2F"
18,3,67,"0-2: Ground out 3-1 (Groundball, 34, EV 103.8 MPH)"
18,4,68,"Top of the 2nd over - 1 run, 2 hits, 0 errors, 1 left on base; Montreal 1 - Windsor 0"
18,1,69,"Bottom of the 2nd - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,2,70,"Batting: RHB <a href=\"../players/player_1484.html\">Tommy Justice</a>"
18,3,71,"0-0: Ball"
18,3,72,"1-0: Foul Ball, location: 9LDF"
18,3,73,"1-1:  Fly out, F8  (Flyball, 8LD, EV 91.9 MPH)"
18,2,74,"Batting: SHB <a href=\"../players/player_1480.html\">Cary Paradis</a>"
18,3,75,"0-0: Called Strike"
18,3,76,"0-1: Ball"
18,3,77,"1-1: Foul Ball, location: 2F"
18,3,78,"1-2: Foul Ball, location: 2RF"
18,3,79,"1-2: Ball"
18,3,80,"2-2: Ball"
18,3,81,"3-2: Strikes out looking"
18,2,82,"Batting: LHB <a href=\"../players/player_3265.html\">Javier Molina</a>"
18,3,83,"0-0: Ball"
18,3,84,"1-0: <b>SINGLE</b>  (Groundball, 6MD, EV 94.4 MPH)"
18,2,85,"Batting: RHB <a href=\"../players/player_1485.html\">Edgar Valdez</a>"
18,3,86,"0-0: Foul Ball, location: 2RF"
18,3,87,"0-1: Ground out 4-3 (Groundball, 4, EV 79.4 MPH)"
18,4,88,"Bottom of the 2nd over - 0 runs, 1 hit, 0 errors, 1 left on base; Montreal 1 - Windsor 0"
18,1,89,"Top of the 3rd - Montreal Defenders batting - Pitching for Windsor Bootlegers : RHP <a href=\"../players/player_49.html\">Danny Hernandez</a>"
18,2,90,"Batting: RHB <a href=\"../players/player_3620.html\">John Laessig</a>"
18,3,91,"0-0: Swinging Strike"
18,3,92,"0-1: Swinging Strike"
18,3,93,"0-2: Foul Ball, location: 2F"
18,3,94,"0-2: Ball"
18,3,95,"1-2: Strikes out looking"
18,2,96,"Batting: RHB <a href=\"../players/player_1428.html\">Steve White</a>"
18,3,97,"0-0: Ball"
18,3,98,"1-0: Called Strike"
18,3,99,"1-1:  Fly out, F8  (Flyball, 78M, EV 90.0 MPH)"
18,2,100,"Batting: LHB <a href=\"../players/player_25.html\">John Kinney</a>"
18,3,101,"0-0: Called Strike"
18,3,102,"0-1: Ball"
18,3,103,"1-1: <b>SINGLE</b>  (Groundball, 4MD, EV 99.4 MPH)"
18,2,104,"Batting: LHB <a href=\"../players/player_19.html\">Mike Sharp</a>"
18,3,105,"0-0: Called Strike"
18,3,106,"0-1: Ball"
18,3,107,"1-1: Ball"
18,3,108,"2-1: Foul Ball, location: 5F"
18,3,109,"2-2: Ball"
18,3,110,"3-2: Ground out U3 (Groundball, 3S, EV 93.1 MPH)"
18,4,111,"Top of the 3rd over - 0 runs, 1 hit, 0 errors, 1 left on base; Montreal 1 - Windsor 0"
18,1,112,"Bottom of the 3rd - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,2,113,"Batting: RHB <a href=\"../players/player_3114.html\">Tom Mills</a>"
18,3,114,"0-0: Ball"
18,3,115,"1-0: Called Strike"
18,3,116,"1-1: <b>SINGLE</b>  (Line Drive, 78S, EV 105.0 MPH)"
18,2,117,"Batting: RHB <a href=\"../players/player_49.html\">Danny Hernandez</a>"
18,3,118,"0-0: Ball"
18,3,119,"<a href=\"../players/player_3114.html\">Tom Mills</a> steals 2nd base"
18,3,120,"1-0: Sac Bunt to 5S - play at first, batter OUT! 5-4"
18,3,121,"<a href=\"../players/player_3114.html\">Tom Mills</a> to third"
18,2,122,"Batting: LHB <a href=\"../players/player_1493.html\">Mark Rogers</a>"
18,3,123,"0-0: Called Strike"
18,3,124,"0-1: Ball"
18,3,125,"1-1: Swinging Strike"
18,3,126,"1-2: Ball"
18,3,127,"2-2:  Fly out, F9  (Flyball, 9LD, EV 107.5 MPH)"
18,3,128,"<b>Runner from 3rd tags up, SCORES, no throw by RF</b>"
18,2,129,"Batting: LHB <a href=\"../players/player_1483.html\">Tom Naumann</a>"
18,3,130,"0-0: Called Strike"
18,3,131,"0-1: <b>SINGLE</b>  (Line Drive, 9S, EV 98.1 MPH)"
18,2,132,"Batting: LHB <a href=\"../players/player_73.html\">Ford Smallwood</a>"
18,3,133,"0-0: Ball"
18,3,134,"1-0: Called Strike"
18,3,135,"1-1: Called Strike"
18,3,136,"1-2: Foul Ball, location: 2RF"
18,3,137,"1-2: Foul Ball, location: 9LSF"
18,3,138,"1-2: Foul Ball, location: 2F"
18,3,139,"1-2: Ball"
18,3,140,"2-2: Foul Ball, location: 23F"
18,3,141,"2-2: <b>SINGLE</b>  (Line Drive, 4M, EV 106.3 MPH)"
18,3,142,"<a href=\"../players/player_1483.html\">Tom Naumann</a> to second"
18,3,143,"Runner from 2nd tries for 3rd, SAFE, throw by CF made to third"
18,2,144,"Batting: RHB <a href=\"../players/player_1484.html\">Tommy Justice</a>"
18,3,145,"0-0: Foul Ball, location: 9LDF"
18,3,146,"0-1: Ball"
18,3,147,"1-1: Foul Ball, location: 3SF"
18,3,148,"1-2: Strikes out looking"
18,4,149,"Bottom of the 3rd over - 1 run, 3 hits, 0 errors, 2 left on base; Montreal 1 - Windsor 1"
18,1,150,"Top of the 4th - Montreal Defenders batting - Pitching for Windsor Bootlegers : RHP <a href=\"../players/player_49.html\">Danny Hernandez</a>"
18,2,151,"Batting: RHB <a href=\"../players/player_14.html\">Oscar Sandovar</a>"
18,3,152,"0-0: <b>DOUBLE</b>  (Line Drive, 9LS, EV 94.4 MPH)"
18,2,153,"Batting: LHB <a href=\"../players/player_1434.html\">Pedro Gonzales</a>"
18,3,154,"0-0: Called Strike"
18,3,155,"0-1: Ball"
18,3,156,"1-1: Swinging Strike"
18,3,157,"1-2: Ball"
18,3,158,"2-2: Foul Ball, location: 3FF"
18,3,159,"2-2: Foul Ball, location: 5SF"
18,3,160,"2-2:  Fly out, F9  (Flyball, 89S, EV 78.1 MPH)"
18,2,161,"Batting: SHB <a href=\"../players/player_1435.html\">Jason Sandidge</a>"
18,3,162,"0-0: Called Strike"
18,3,163,"0-1: <b>SINGLE</b>  (Groundball, 15S, EV 71.3 MPH) (infield hit)"
18,3,164,"<a href=\"../players/player_14.html\">Oscar Sandovar</a> to third"
18,2,165,"Batting: LHB <a href=\"../players/player_20.html\">Brian Neville</a>"
18,3,166,"0-0: Called Strike"
18,3,167,"0-1: Foul Ball, location: 2F"
18,3,168,"0-2: Ball"
18,3,169,"1-2: Strikes out looking"
18,2,170,"Batting: RHB <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,3,171,"0-0: Ball"
18,3,172,"1-0: Called Strike"
18,3,173,"1-1: Ball"
18,3,174,"2-1: Called Strike"
18,3,175,"2-2: Strikes out swinging"
18,4,176,"Top of the 4th over - 0 runs, 2 hits, 0 errors, 2 left on base; Montreal 1 - Windsor 1"
18,1,177,"Bottom of the 4th - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,2,178,"Batting: SHB <a href=\"../players/player_1480.html\">Cary Paradis</a>"
18,3,179,"0-0: Ball"
18,3,180,"1-0: Called Strike"
18,3,181,"1-1: Called Strike"
18,3,182,"1-2: Ball"
18,3,183,"2-2: Hit by Pitch"
18,2,184,"Batting: LHB <a href=\"../players/player_3265.html\">Javier Molina</a>"
18,3,185,"0-0: Bunted foul"
18,3,186,"0-1: Bunted foul"
18,3,187,"0-2: Strikes out swinging"
18,2,188,"Batting: RHB <a href=\"../players/player_1485.html\">Edgar Valdez</a>"
18,3,189,"0-0: Ball"
18,3,190,"1-0: Called Strike"
18,3,191,"1-1: Foul Ball, location: 9LDF"
18,3,192,"1-2: Foul Ball, location: 7LMF"
18,3,193,"1-2: Strikes out swinging"
18,2,194,"Batting: RHB <a href=\"../players/player_3114.html\">Tom Mills</a>"
18,3,195,"0-0: Foul Ball, location: 2F"
18,3,196,"0-1: Swinging Strike"
18,3,197,"0-2: Ball"
18,3,198,"1-2: Strikes out looking"
18,4,199,"Bottom of the 4th over - 0 runs, 0 hits, 0 errors, 1 left on base; Montreal 1 - Windsor 1"
18,1,200,"Top of the 5th - Montreal Defenders batting - Pitching for Windsor Bootlegers : RHP <a href=\"../players/player_49.html\">Danny Hernandez</a>"
18,2,201,"Batting: RHB <a href=\"../players/player_3620.html\">John Laessig</a>"
18,3,202,"0-0: <b>DOUBLE</b>  (Groundball, 5L, EV 96.3 MPH)"
18,2,203,"Batting: RHB <a href=\"../players/player_1428.html\">Steve White</a>"
18,3,204,"0-0: Ball"
18,3,205,"1-0: Ball"
18,3,206,"2-0: Swinging Strike"
18,3,207,"2-1: Ball"
18,3,208,"3-1: Foul Ball, location: 2F"
18,3,209,"3-2: <b>SINGLE</b>  (Groundball, 34D, EV 97.5 MPH)"
18,3,210,"<a href=\"../players/player_3620.html\">John Laessig</a> to third"
18,3,211,"<b>Runner from 3rd tries for Home, SAFE, throw by RF to home</b>"
18,3,212,"<a href=\"../players/player_1428.html\">Steve White</a> to second"
18,2,213,"Batting: LHB <a href=\"../players/player_25.html\">John Kinney</a>"
18,3,214,"0-0: Ball"
18,3,215,"1-0: Reached on error, E6 (Groundball, 6, EV 81.9 MPH)"
18,2,216,"Batting: LHB <a href=\"../players/player_19.html\">Mike Sharp</a>"
18,3,217,"0-0: Ball"
18,3,218,"1-0:  Fly out, F9  (Line Drive, 9S, EV 91.3 MPH)"
18,2,219,"Batting: RHB <a href=\"../players/player_14.html\">Oscar Sandovar</a>"
18,3,220,"0-0: Swinging Strike"
18,3,221,"0-1: Ball"
18,3,222,"1-1: <b>SINGLE</b>  (Groundball, 5D, EV 94.4 MPH)"
18,3,223,"<a href=\"../players/player_1428.html\">Steve White</a> to third"
18,3,224,"<a href=\"../players/player_25.html\">John Kinney</a> to second"
18,2,225,"Batting: LHB <a href=\"../players/player_1434.html\">Pedro Gonzales</a>"
18,3,226,"0-0: Ball"
18,3,227,"1-0: Grounds into fielders choice 6-2 (Groundball, 4, EV 90.0 MPH)"
18,3,228,"<a href=\"../players/player_25.html\">John Kinney</a> to third"
18,3,229,"<a href=\"../players/player_14.html\">Oscar Sandovar</a> to second"
18,2,230,"Batting: SHB <a href=\"../players/player_1435.html\">Jason Sandidge</a>"
18,3,231,"0-0: Ball"
18,3,232,"1-0: <b>SINGLE</b>  (Groundball, 6S, EV 71.9 MPH)"
18,3,233,"<b><a href=\"../players/player_25.html\">John Kinney</a> scores</b>"
18,3,234,"<a href=\"../players/player_14.html\">Oscar Sandovar</a> to third"
18,3,235,"<a href=\"../players/player_1434.html\">Pedro Gonzales</a> to second"
18,2,236,"Batting: LHB <a href=\"../players/player_20.html\">Brian Neville</a>"
18,3,237,"0-0: Ball"
18,3,238,"1-0: Ball"
18,3,239,"2-0: Foul Ball, location: 5DF"
18,3,240,"2-1: Ball"
18,3,241,"3-1: Foul Ball, location: 2F"
18,3,242,"3-2:  Fly out, F9  (Flyball, 9, EV 94.4 MPH)"
18,4,243,"Top of the 5th over - 2 runs, 4 hits, 1 error, 3 left on base; Montreal 3 - Windsor 1"
18,1,244,"Bottom of the 5th - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,2,245,"Pinch Hitting: LHB <a href=\"../players/player_72.html\">Mark Battle</a>"
18,3,246,"0-0: Called Strike"
18,3,247,"0-1: Foul Ball, location: 3DF"
18,3,248,"0-2: Foul Ball, location: 3FF"
18,3,249,"0-2: Strikes out looking"
18,2,250,"Batting: LHB <a href=\"../players/player_1493.html\">Mark Rogers</a>"
18,3,251,"0-0: Ball"
18,3,252,"1-0: Ball"
18,3,253,"2-0: Called Strike"
18,3,254,"2-1: Ball"
18,3,255,"3-1: Base on Balls"
18,2,256,"Batting: LHB <a href=\"../players/player_1483.html\">Tom Naumann</a>"
18,3,257,"0-0: Called Strike"
18,3,258,"<a href=\"../players/player_1493.html\">Mark Rogers</a> steals 2nd base"
18,3,259,"0-1: <b>DOUBLE</b>  (Flyball, 8RXD, EV 105.6 MPH)"
18,3,260,"<b><a href=\"../players/player_1493.html\">Mark Rogers</a> scores</b>"
18,2,261,"Batting: LHB <a href=\"../players/player_73.html\">Ford Smallwood</a>"
18,3,262,"0-0: Called Strike"
18,3,263,"0-1: Swinging Strike"
18,3,264,"0-2: Ball"
18,3,265,"1-2:  Fly out, F4  (Line Drive, 4, EV 66.3 MPH)"
18,2,266,"Batting: RHB <a href=\"../players/player_1484.html\">Tommy Justice</a>"
18,3,267,"0-0: Ball"
18,3,268,"1-0: Called Strike"
18,3,269,"1-1: Ball"
18,3,270,"2-1: Called Strike"
18,3,271,"2-2: <b>DOUBLE</b>  (Flyball, 8RXD, EV 100.6 MPH)"
18,3,272,"<b><a href=\"../players/player_1483.html\">Tom Naumann</a> scores</b>"
18,2,273,"Batting: SHB <a href=\"../players/player_1480.html\">Cary Paradis</a>"
18,3,274,"0-0: Ball"
18,3,275,"1-0: Ball"
18,3,276,"2-0: Called Strike"
18,3,277,"2-1: Ball"
18,3,278,"3-1: Foul Ball, location: 2F"
18,3,279,"3-2: Ground out 6-3 (Groundball, 6, EV 100.6 MPH)"
18,4,280,"Bottom of the 5th over - 2 runs, 2 hits, 0 errors, 1 left on base; Montreal 3 - Windsor 3"
18,1,281,"Top of the 6th - Montreal Defenders batting - Pitching for Windsor Bootlegers : RHP <a href=\"../players/player_49.html\">Danny Hernandez</a>"
18,2,282,"Pitching: LHP <a href=\"../players/player_59.html\">Jim Coughlin</a>"
18,2,283,"Batting: RHB <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,3,284,"0-0: Foul Ball, location: 3F"
18,3,285,"0-1: Ball"
18,3,286,"1-1: Ball"
18,3,287,"2-1: Foul Ball, location: 5DF"
18,3,288,"2-2: Foul Ball, location: 5FF"
18,3,289,"2-2: Foul Ball, location: 25F"
18,3,290,"2-2: Strikes out swinging"
18,2,291,"Batting: RHB <a href=\"../players/player_3620.html\">John Laessig</a>"
18,3,292,"0-0: Ball"
18,3,293,"1-0: Ball"
18,3,294,"2-0: Foul Ball, location: 9LSF"
18,3,295,"2-1: Foul Ball, location: 3SF"
18,3,296,"2-2: Ball"
18,3,297,"3-2:  Fly out, F6  (Popup, 6M, EV 71.9 MPH)"
18,2,298,"Batting: RHB <a href=\"../players/player_1428.html\">Steve White</a>"
18,3,299,"0-0: Ball"
18,3,300,"1-0: Ball"
18,3,301,"2-0: Called Strike"
18,3,302,"2-1: Ball"
18,3,303,"3-1: Ground out 6-3 (Groundball, 56, EV 101.3 MPH)"
18,4,304,"Top of the 6th over - 0 runs, 0 hits, 0 errors, 0 left on base; Montreal 3 - Windsor 3"
18,1,305,"Bottom of the 6th - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_1416.html\">Ryan Findley</a>"
18,2,306,"Batting: LHB <a href=\"../players/player_3265.html\">Javier Molina</a>"
18,3,307,"0-0: Ball"
18,3,308,"1-0: Ball"
18,3,309,"2-0: Bunted foul"
18,3,310,"2-1: <b>SINGLE</b>  (Line Drive, 56D, EV 101.9 MPH)"
18,2,311,"Pitching: RHP <a href=\"../players/player_11.html\">Phil Jeffries</a>"
18,2,312,"Batting: RHB <a href=\"../players/player_1485.html\">Edgar Valdez</a>"
18,2,313,"Pinch Hitting: LHB <a href=\"../players/player_63.html\">Justin Zoch</a>"
18,3,314,"0-0: Grounds into double play, 6-4-3 (Groundball, 6, EV 78.1 MPH)"
18,2,315,"Batting: RHB <a href=\"../players/player_3114.html\">Tom Mills</a>"
18,3,316,"0-0: Ball"
18,3,317,"1-0: Ball"
18,3,318,"2-0: Swinging Strike"
18,3,319,"2-1: Called Strike"
18,3,320,"2-2: Ground out 4-3 (Groundball, 4M, EV 86.3 MPH)"
18,4,321,"Bottom of the 6th over - 0 runs, 1 hit, 0 errors, 0 left on base; Montreal 3 - Windsor 3"
18,1,322,"Top of the 7th - Montreal Defenders batting - Pitching for Windsor Bootlegers : LHP <a href=\"../players/player_59.html\">Jim Coughlin</a>"
18,2,323,"Pitching: LHP <a href=\"../players/player_2618.html\">Mike Rakowsky</a>"
18,2,324,"Now at SS: <a href=\"../players/player_2636.html\">Jason Tribble</a>"
18,2,325,"Batting: LHB <a href=\"../players/player_25.html\">John Kinney</a>"
18,3,326,"0-0: Swinging Strike"
18,3,327,"0-1: Swinging Strike"
18,3,328,"0-2: Ball"
18,3,329,"1-2:  Fly out, F2  (Popup, 5SF, EV 76.9 MPH)"
18,2,330,"Batting: LHB <a href=\"../players/player_19.html\">Mike Sharp</a>"
18,3,331,"0-0: Called Strike"
18,3,332,"0-1: Called Strike"
18,3,333,"0-2: Ball"
18,3,334,"1-2: Ball"
18,3,335,"2-2: Ball"
18,3,336,"3-2: Base on Balls"
18,2,337,"Batting: RHB <a href=\"../players/player_14.html\">Oscar Sandovar</a>"
18,3,338,"Pickoff Throw to First - Out! 1-3"
18,3,339,"0-0: Ball"
18,3,340,"1-0: Ground out 4-3 (Groundball, 4, EV 86.3 MPH)"
18,4,341,"Top of the 7th over - 0 runs, 0 hits, 0 errors, 0 left on base; Montreal 3 - Windsor 3"
18,1,342,"Bottom of the 7th - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_11.html\">Phil Jeffries</a>"
18,2,343,"Batting: RHB <a href=\"../players/player_2636.html\">Jason Tribble</a>"
18,3,344,"0-0: Ball"
18,3,345,"1-0: Ball"
18,3,346,"2-0: Ball"
18,3,347,"3-0: Called Strike"
18,3,348,"3-1:  Fly out, F8  (Flyball, 8LM, EV 95.6 MPH)"
18,2,349,"Pitching: LHP <a href=\"../players/player_1423.html\">Chris Heard</a>"
18,2,350,"Batting: LHB <a href=\"../players/player_1493.html\">Mark Rogers</a>"
18,3,351,"0-0: Foul Ball, location: 7LDF"
18,3,352,"0-1:  Fly out, F7  (Flyball, 78M, EV 88.1 MPH)"
18,2,353,"Batting: LHB <a href=\"../players/player_1483.html\">Tom Naumann</a>"
18,3,354,"0-0: Ball"
18,3,355,"1-0: Ball"
18,3,356,"2-0: <b>SINGLE</b>  (Line Drive, 6MD, EV 98.8 MPH)"
18,2,357,"Batting: LHB <a href=\"../players/player_73.html\">Ford Smallwood</a>"
18,3,358,"0-0: Called Strike"
18,3,359,"0-1: Ball"
18,3,360,"1-1: Ball"
18,3,361,"2-1: Foul Ball, location: 3F"
18,3,362,"2-2: Ball"
18,3,363,"3-2: Foul Ball, location: 7LMFF"
18,3,364,"3-2: <b>DOUBLE</b>  (Flyball, 9LD, EV 111.9 MPH)"
18,3,365,"<a href=\"../players/player_1483.html\">Tom Naumann</a> to third"
18,3,366,"<b><a href=\"../players/player_1483.html\">Tom Naumann</a> scores</b>"
18,2,367,"Pitching: LHP <a href=\"../players/player_8.html\">Mark Forbes</a>"
18,2,368,"Batting: RHB <a href=\"../players/player_1484.html\">Tommy Justice</a>"
18,3,369,"0-0: Ball"
18,3,370,"1-0: Ball"
18,3,371,"2-0: Ball"
18,3,372,"3-0: Called Strike"
18,3,373,"3-1:  Fly out, F4  (Popup, 4, EV 66.3 MPH)"
18,4,374,"Bottom of the 7th over - 1 run, 2 hits, 0 errors, 1 left on base; Montreal 3 - Windsor 4"
18,1,375,"Top of the 8th - Montreal Defenders batting - Pitching for Windsor Bootlegers : LHP <a href=\"../players/player_2618.html\">Mike Rakowsky</a>"
18,2,376,"Batting: LHB <a href=\"../players/player_1434.html\">Pedro Gonzales</a>"
18,3,377,"0-0: Swinging Strike"
18,3,378,"0-1: Swinging Strike"
18,3,379,"0-2: Ground out 4-3 (Groundball, 4, EV 98.8 MPH)"
18,2,380,"Batting: SHB <a href=\"../players/player_1435.html\">Jason Sandidge</a>"
18,3,381,"0-0: Foul Ball, location: 3SF"
18,3,382,"0-1:  Fly out, F8  (Line Drive, 8LD, EV 104.4 MPH)"
18,2,383,"Pinch Hitting: RHB <a href=\"../players/player_1429.html\">Kevin Dickinson</a>"
18,3,384,"0-0: Called Strike"
18,3,385,"0-1: Ball"
18,3,386,"1-1: <b>SINGLE</b>  (Groundball, 4MD, EV 96.3 MPH)"
18,2,387,"Pinch Hitting: LHB <a href=\"../players/player_3031.html\">Vincent Carrasco</a>"
18,3,388,"0-0:  Fly out, F8  (Flyball, 8RD, EV 96.3 MPH)"
18,4,389,"Top of the 8th over - 0 runs, 1 hit, 0 errors, 1 left on base; Montreal 3 - Windsor 4"
18,1,390,"Bottom of the 8th - Windsor Bootlegers batting - Pitching for Montreal Defenders : LHP <a href=\"../players/player_8.html\">Mark Forbes</a>"
18,2,391,"Pitching: RHP <a href=\"../players/player_3013.html\">Nolan Knudson</a>"
18,2,392,"Now at SS: <a href=\"../players/player_1429.html\">Kevin Dickinson</a>"
18,2,393,"Batting: SHB <a href=\"../players/player_1480.html\">Cary Paradis</a>"
18,3,394,"0-0: Called Strike"
18,3,395,"0-1: Foul Ball, location: 9LDF"
18,3,396,"0-2: Strikes out swinging"
18,2,397,"Batting: LHB <a href=\"../players/player_3265.html\">Javier Molina</a>"
18,3,398,"0-0: Ball"
18,3,399,"1-0: Foul Ball, location: 23FF"
18,3,400,"1-1: <b>SINGLE</b>  (Line Drive, 56, EV 103.8 MPH)"
18,2,401,"Pinch Hitting: LHB <a href=\"../players/player_1482.html\">Tom Hines</a>"
18,3,402,"0-0: Called Strike"
18,3,403,"0-1: Called Strike"
18,3,404,"0-2: Grounds into double play, 6-4-3 (Groundball, 6, EV 109.4 MPH)"
18,4,405,"Bottom of the 8th over - 0 runs, 1 hit, 0 errors, 0 left on base; Montreal 3 - Windsor 4"
18,1,406,"Top of the 9th - Montreal Defenders batting - Pitching for Windsor Bootlegers : LHP <a href=\"../players/player_2618.html\">Mike Rakowsky</a>"
18,2,407,"Pitching: RHP <a href=\"../players/player_54.html\">Rafael Cordova</a>"
18,2,408,"Batting: RHB <a href=\"../players/player_3620.html\">John Laessig</a>"
18,3,409,"0-0: Called Strike"
18,3,410,"0-1: Ball"
18,3,411,"1-1:  Fly out, F8  (Line Drive, 8RM, EV 91.9 MPH)"
18,2,412,"Batting: RHB <a href=\"../players/player_1428.html\">Steve White</a>"
18,3,413,"0-0:  <b>SOLO HOME RUN</b>  (Flyball, 89XD, EV 105.6 MPH), Distance : 410 ft"
18,2,414,"Batting: LHB <a href=\"../players/player_25.html\">John Kinney</a>"
18,3,415,"0-0: Called Strike"
18,3,416,"0-1: Ground out 6-3 (Groundball, 6M, EV 100.6 MPH)"
18,2,417,"Batting: LHB <a href=\"../players/player_19.html\">Mike Sharp</a>"
18,3,418,"0-0: Swinging Strike"
18,3,419,"0-1: Swinging Strike"
18,3,420,"0-2: Strikes out swinging"
18,4,421,"Top of the 9th over - 1 run, 1 hit, 0 errors, 0 left on base; Montreal 4 - Windsor 4"
18,1,422,"Bottom of the 9th - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_3013.html\">Nolan Knudson</a>"
18,2,423,"Batting: RHB <a href=\"../players/player_3114.html\">Tom Mills</a>"
18,3,424,"0-0: Called Strike"
18,3,425,"0-1: Foul Ball, location: 23F"
18,3,426,"0-2: Ball"
18,3,427,"1-2: Strikes out swinging"
18,2,428,"Batting: RHB <a href=\"../players/player_2636.html\">Jason Tribble</a>"
18,3,429,"0-0: Ball"
18,3,430,"1-0: <b>SINGLE</b>  (Line Drive, 7S, EV 109.4 MPH)"
18,2,431,"Batting: LHB <a href=\"../players/player_1493.html\">Mark Rogers</a>"
18,3,432,"0-0: Ball"
18,3,433,"1-0: Ball"
18,3,434,"2-0: Sac Bunt to 15S - play at first, batter OUT! 1-3"
18,3,435,"<a href=\"../players/player_2636.html\">Jason Tribble</a> to second"
18,2,436,"Batting: LHB <a href=\"../players/player_1483.html\">Tom Naumann</a>"
18,3,437,"0-0: Ground out 6-3 (Groundball, 6S, EV 81.9 MPH)"
18,4,438,"Bottom of the 9th over - 0 runs, 1 hit, 0 errors, 1 left on base; Montreal 4 - Windsor 4"
18,1,439,"Top of the 10th - Montreal Defenders batting - Pitching for Windsor Bootlegers : RHP <a href=\"../players/player_54.html\">Rafael Cordova</a>"
18,2,440,"Batting: RHB <a href=\"../players/player_14.html\">Oscar Sandovar</a>"
18,3,441,"0-0: Ball"
18,3,442,"1-0: Called Strike"
18,3,443,"1-1: Ball"
18,3,444,"2-1: Ground out U3 (Groundball, 34, EV 105.0 MPH)"
18,2,445,"Batting: LHB <a href=\"../players/player_1434.html\">Pedro Gonzales</a>"
18,3,446,"0-0: Called Strike"
18,3,447,"0-1: Ball"
18,3,448,"1-1: Ground out 4-3 (Groundball, 4, EV 83.1 MPH)"
18,2,449,"Batting: SHB <a href=\"../players/player_1435.html\">Jason Sandidge</a>"
18,3,450,"0-0:  Fly out, F8  (Flyball, 8LS, EV 73.8 MPH)"
18,4,451,"Top of the 10th over - 0 runs, 0 hits, 0 errors, 0 left on base; Montreal 4 - Windsor 4"
18,1,452,"Bottom of the 10th - Windsor Bootlegers batting - Pitching for Montreal Defenders : RHP <a href=\"../players/player_3013.html\">Nolan Knudson</a>"
18,2,453,"Pitching: RHP <a href=\"../players/player_7.html\">Bobby Lorenzo</a>"
18,2,454,"Now in LF: <a href=\"../players/player_22.html\">Brennan Harris</a>"
18,2,455,"Batting: LHB <a href=\"../players/player_73.html\">Ford Smallwood</a>"
18,3,456,"0-0: Called Strike"
