player_id,team_id,league_id,position,role,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,options_used,options_used_this_year,has_received_arbitration,was_traded,trade_status
174,79,202,5,0,0,0,0,0,0,0,0,0,0,0,12,13,14,2082,2394,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
175,106,203,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,534,555,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,1,12,0,0,0,0,0,0,0,0,0,0,10,10,11,1733,1733,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
177,79,202,1,11,0,0,0,0,0,0,0,0,0,0,14,14,16,2440,2544,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
178,0,0,1,12,0,0,0,0,0,0,0,0,0,0,4,4,6,728,761,12,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0
179,79,202,1,12,0,0,0,0,0,0,0,0,0,0,12,12,14,2110,2110,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,1,12,0,0,0,0,0,0,0,0,0,0,9,9,10,1597,1628,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,1,12,0,0,0,0,0,0,0,0,0,0,10,10,12,1764,1764,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
182,106,203,1,12,0,0,0,0,0,0,0,0,0,0,3,3,5,524,524,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
183,52,201,1,12,0,0,0,0,0,0,0,0,0,0,11,11,12,1895,1895,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
184,79,202,1,12,0,0,0,0,0,0,0,0,0,0,7,8,9,1214,1516,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
185,79,202,1,12,0,0,0,0,0,0,0,0,0,0,13,13,15,2281,2281,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
186,165,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,49,49,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,1,12,0,0,0,0,0,0,0,0,0,0,8,8,9,1417,1489,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
188,79,202,1,12,0,0,0,0,0,0,0,0,0,0,12,13,14,2076,2352,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
189,95,203,1,11,0,0,0,0,0,0,0,0,0,0,2,2,4,379,379,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
190,49,201,1,12,0,0,0,0,0,0,0,0,0,0,4,4,6,697,748,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
191,10,200,1,12,0,1,1,0,0,0,0,0,0,0,6,7,9,1092,1269,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
192,49,201,1,12,0,0,0,0,0,0,0,0,0,0,7,7,9,1230,1230,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
193,10,200,1,11,0,1,1,0,0,0,0,0,0,0,6,6,8,1068,1068,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
194,134,204,1,11,0,0,0,0,0,0,0,0,0,0,2,2,3,361,456,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
195,10,200,1,13,0,1,1,0,0,0,0,0,0,0,11,11,12,1930,2017,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
196,89,202,1,12,0,0,0,0,0,0,0,0,0,0,6,7,8,1057,1372,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
197,10,200,1,12,0,1,1,0,0,0,0,0,0,0,4,4,6,750,750,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
198,180,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
199,10,200,1,12,0,1,1,0,0,0,0,0,0,0,16,16,17,2798,2885,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
200,180,205,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,1,12,0,0,0,0,0,0,0,0,0,0,9,9,10,1550,1550,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
202,10,200,2,0,0,1,1,0,0,0,0,0,0,0,10,10,12,1788,1801,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
203,10,200,2,0,0,1,1,0,0,0,0,0,0,0,3,3,5,544,605,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
204,49,201,3,0,0,0,0,0,0,0,0,0,0,0,15,16,17,2581,2803,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
205,134,204,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,179,260,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
206,10,200,5,0,0,1,1,0,0,0,0,0,0,0,9,9,10,1599,1608,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
207,89,202,6,0,0,0,0,0,0,0,0,0,0,0,11,11,13,1942,1942,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
208,49,201,3,0,0,0,1,0,0,0,0,0,0,0,4,4,5,695,721,26,0,26,26,0,4,0,0,0,0,0,0,0,2,1,0,0,0
209,10,200,4,0,0,1,1,0,0,0,0,0,0,0,11,11,12,1968,2049,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
210,10,200,7,0,0,1,1,0,0,0,0,0,0,0,4,4,6,741,741,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
211,10,200,9,0,0,1,1,0,0,0,0,0,0,0,0,0,2,45,45,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
212,89,202,7,0,0,0,0,0,0,0,0,0,0,0,16,16,18,2766,2780,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
213,10,200,7,0,0,1,1,0,0,0,0,0,0,0,7,9,9,1262,1595,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
214,95,203,7,0,0,0,0,0,0,0,0,0,0,0,4,4,5,721,822,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
215,89,202,3,0,0,0,0,0,0,0,0,0,0,0,14,15,16,2420,2643,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
216,89,202,6,0,0,0,0,0,0,0,0,0,0,0,12,12,14,2086,2086,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
217,89,202,9,0,0,0,0,0,0,0,0,0,0,0,10,10,12,1763,1798,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
218,89,202,7,0,0,0,0,0,0,0,0,0,0,0,6,6,8,1044,1166,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
219,89,202,7,0,0,0,0,0,0,0,0,0,0,0,5,5,6,872,902,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
220,89,202,3,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1037,1190,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
221,36,201,3,0,0,0,0,0,0,0,0,0,0,0,9,9,11,1598,1718,2,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0
222,89,202,3,0,0,0,0,0,0,0,0,0,0,0,6,6,8,1072,1072,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,1,12,0,0,0,0,0,0,0,0,0,0,11,11,12,1934,1974,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,1,12,0,0,0,0,0,0,0,0,0,0,16,16,17,2778,2914,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
225,89,202,1,13,0,0,0,0,0,0,0,0,0,0,12,12,13,2077,2092,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
226,89,202,1,12,0,0,0,0,0,0,0,0,0,0,14,14,15,2432,2450,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
227,89,202,1,11,0,0,0,0,0,0,0,0,0,0,6,8,8,1068,1378,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
228,95,203,1,12,0,0,0,0,0,0,0,0,0,0,4,4,5,718,718,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,7,9,1238,1238,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
230,95,203,1,12,0,0,0,0,0,0,0,0,0,0,4,4,5,702,702,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
231,89,202,1,12,0,0,0,0,0,0,0,0,0,0,11,11,12,1932,1932,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
232,89,202,1,11,0,0,0,0,0,0,0,0,0,0,7,7,9,1225,1361,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
233,0,0,1,12,0,0,0,0,0,0,0,0,0,0,14,14,16,2418,2418,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
234,0,0,1,12,0,0,0,0,0,0,0,0,0,0,11,13,13,1915,2256,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
235,89,202,1,12,0,0,0,0,0,0,0,0,0,0,15,16,17,2628,2894,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
236,2,200,1,11,0,1,1,0,0,0,0,0,0,0,14,14,16,2468,2468,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
237,2,200,1,12,0,1,1,0,0,0,0,0,0,0,6,6,7,1099,1099,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
238,178,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,49,49,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
239,2,200,1,11,0,1,1,0,0,0,0,0,0,0,14,15,16,2466,2737,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
240,57,201,1,11,0,0,0,0,0,0,0,0,0,0,5,6,7,868,1189,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
241,0,0,1,12,0,0,0,0,0,0,0,0,0,0,8,8,10,1412,1412,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
242,2,200,1,13,0,1,1,0,0,0,0,0,0,0,15,15,16,2623,2623,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,1,12,0,0,0,0,0,0,0,0,0,0,5,5,6,892,964,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
244,178,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
245,178,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,22,48,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
246,2,200,1,12,0,1,1,0,0,0,0,0,0,0,8,9,10,1411,1646,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
247,77,202,1,12,0,0,0,0,0,0,0,0,0,0,8,9,10,1397,1592,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
248,57,201,1,12,0,0,0,0,0,0,0,0,0,0,10,11,12,1731,1923,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
249,15,200,2,0,0,1,1,0,0,0,0,0,0,0,3,3,4,551,586,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,1,0
250,2,200,2,0,0,1,1,0,0,0,0,0,0,0,7,9,9,1279,1551,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
251,2,200,3,0,0,1,1,0,0,0,0,0,0,0,10,11,12,1754,1941,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
252,2,200,4,0,0,1,1,0,0,0,0,0,0,0,4,4,6,731,827,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
253,57,201,5,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1039,1059,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
254,2,200,4,0,0,1,1,0,0,0,0,0,0,0,5,5,7,931,1001,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
255,2,200,3,0,0,1,1,0,0,0,0,0,0,0,9,11,11,1581,1915,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
256,2,200,6,0,0,1,1,0,0,0,0,0,0,0,12,12,14,2098,2200,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
257,77,202,3,0,0,0,0,0,0,0,0,0,0,0,12,12,14,2083,2083,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
258,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,10,11,1740,1858,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
259,2,200,7,0,0,1,1,0,0,0,0,0,0,0,7,7,8,1259,1259,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
260,2,200,9,0,0,1,1,0,0,0,0,0,0,0,3,3,5,544,544,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,6,7,902,1142,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
262,77,202,3,0,0,0,0,0,0,0,0,0,0,0,13,14,15,2255,2531,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
263,77,202,7,0,0,0,0,0,0,0,0,0,0,0,15,15,17,2603,2603,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
264,77,202,8,0,0,0,0,0,0,0,0,0,0,0,7,8,9,1232,1474,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
265,129,204,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,213,257,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
266,97,203,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,533,533,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
267,57,201,8,0,0,0,0,0,0,0,0,0,0,0,17,17,18,2959,3003,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
268,97,203,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,518,521,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
269,57,201,9,0,0,0,0,0,0,0,0,0,0,0,10,11,12,1744,2025,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
270,77,202,1,12,0,0,0,0,0,0,0,0,0,0,16,16,18,2780,2893,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
271,97,203,1,12,0,0,0,0,0,0,0,0,0,0,3,4,5,521,837,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
272,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,8,9,1227,1456,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
273,0,0,1,12,0,0,0,0,0,0,0,0,0,0,10,11,12,1755,2063,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
274,77,202,1,13,0,0,0,0,0,0,0,0,0,0,12,13,14,2086,2396,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
275,178,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,44,74,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
276,77,202,1,12,0,0,0,0,0,0,0,0,0,0,19,19,21,3315,3315,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
277,77,202,1,12,0,0,0,0,0,0,0,0,0,0,13,14,16,2253,2569,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
278,0,0,1,12,0,0,0,0,0,0,0,0,0,0,8,9,10,1387,1589,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
279,77,202,1,12,0,0,0,0,0,0,0,0,0,0,5,5,7,907,907,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
280,77,202,1,12,0,0,0,0,0,0,0,0,0,0,10,11,12,1737,2041,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
281,77,202,1,12,0,0,0,0,0,0,0,0,0,0,9,11,11,1571,1902,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
282,0,0,1,12,0,0,0,0,0,0,0,0,0,0,4,4,7,701,824,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
283,84,202,1,11,0,0,0,0,0,0,0,0,0,0,5,5,7,864,903,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
284,113,203,1,12,0,0,0,0,0,0,0,0,0,0,4,4,5,733,733,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
285,151,205,1,12,0,0,0,0,0,0,0,0,0,0,2,2,3,348,436,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
286,151,205,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
287,113,203,1,11,0,0,0,0,0,0,0,0,0,0,1,1,3,193,269,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
288,5,200,1,11,0,1,1,0,0,0,0,0,0,0,9,10,11,1597,1815,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
289,5,200,1,12,0,1,1,0,0,0,0,0,0,0,6,7,8,1102,1277,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
290,151,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
291,19,200,1,13,0,0,0,0,0,0,0,0,0,0,0,0,255,20,20,20,0,0,20,0,5,0,1,0,0,0,10,0,0,0,0,0,0
292,113,203,1,12,0,0,0,0,0,0,0,0,0,0,1,1,3,211,310,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
293,59,201,1,12,0,0,0,0,0,0,0,0,0,0,1,1,3,213,304,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
294,84,202,1,12,0,0,0,0,0,0,0,0,0,0,8,9,10,1384,1654,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
295,0,0,1,12,0,0,0,0,0,0,0,0,0,0,4,6,6,728,1069,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
296,39,201,3,0,0,0,0,0,0,0,0,0,0,0,7,7,9,1222,1333,23,0,0,23,0,4,0,0,0,0,0,0,0,1,0,0,0,0
297,5,200,2,0,0,1,1,0,0,0,0,0,0,0,6,6,8,1065,1065,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
298,84,202,3,0,0,0,0,0,0,0,0,0,0,0,13,13,14,2261,2357,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
299,84,202,3,0,0,0,0,0,0,0,0,0,0,0,5,5,7,901,1015,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
300,5,200,5,0,0,1,1,0,0,0,0,0,0,0,8,9,11,1438,1576,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
301,59,201,6,0,0,0,1,0,0,0,0,0,0,0,6,6,7,1075,1089,26,12,26,26,0,4,0,0,0,0,0,0,0,1,1,0,0,0
302,84,202,4,0,0,0,0,0,0,0,0,0,0,0,11,12,13,1930,2148,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
303,113,203,6,0,0,0,0,0,0,0,0,0,0,0,3,4,5,544,744,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
304,59,201,7,0,0,0,1,0,0,0,0,0,0,0,5,6,7,876,1095,26,8,26,26,0,4,0,0,0,0,0,0,0,3,2,0,0,0
305,5,200,7,0,0,1,1,0,0,0,0,0,0,0,4,5,6,731,906,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
306,59,201,9,0,0,0,0,0,0,0,0,0,0,0,3,4,5,535,766,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
307,84,202,8,0,0,0,0,0,0,0,0,0,0,0,7,8,9,1254,1474,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
308,5,200,8,0,0,1,1,0,0,0,0,0,0,0,4,5,6,735,984,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
309,84,202,3,0,0,0,0,0,0,0,0,0,0,0,4,4,6,708,742,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
310,113,203,7,0,0,0,0,0,0,0,0,0,0,0,4,4,5,707,707,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
311,84,202,4,0,0,0,0,0,0,0,0,0,0,0,5,5,7,907,1018,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
312,143,204,7,0,0,0,0,0,0,0,0,0,0,0,2,2,4,367,367,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
313,151,205,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,68,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
314,84,202,4,0,0,0,0,0,0,0,0,0,0,0,6,8,9,1062,1401,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
315,84,202,5,0,0,0,0,0,0,0,0,0,0,0,8,10,10,1425,1741,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
316,84,202,3,0,0,0,0,0,0,0,0,0,0,0,12,12,14,2076,2076,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
317,84,202,1,11,0,0,0,0,0,0,0,0,0,0,11,11,13,1920,2029,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
318,84,202,1,12,0,0,0,0,0,0,0,0,0,0,15,15,17,2618,2618,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
319,84,202,1,11,0,0,0,0,0,0,0,0,0,0,4,5,6,691,983,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
320,84,202,1,13,0,0,0,0,0,0,0,0,0,0,9,9,10,1558,1561,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
321,0,0,1,12,0,0,0,0,0,0,0,0,0,0,4,5,6,731,873,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
322,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,7,8,1224,1296,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
323,113,203,1,12,0,0,0,0,0,0,0,0,0,0,4,4,5,707,720,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
324,84,202,1,12,0,0,0,0,0,0,0,0,0,0,13,14,15,2255,2525,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
325,143,204,1,12,0,0,0,0,0,0,0,0,0,0,1,2,4,190,384,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
326,84,202,1,12,0,0,0,0,0,0,0,0,0,0,6,7,8,1035,1289,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
327,84,202,1,12,0,0,0,0,0,0,0,0,0,0,12,13,15,2088,2357,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
328,84,202,1,12,0,0,0,0,0,0,0,0,0,0,16,16,17,2788,2788,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
329,84,202,1,12,0,0,0,0,0,0,0,0,0,0,9,10,11,1570,1846,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
330,34,201,1,12,0,0,0,0,0,0,0,0,0,0,8,8,10,1392,1392,20,0,0,20,0,4,0,0,0,0,0,0,0,1,0,0,0,0
331,75,202,1,11,0,0,0,0,0,0,0,0,0,0,7,8,9,1208,1503,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
332,75,202,1,13,0,0,0,0,0,0,0,0,0,0,7,8,9,1234,1469,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
333,12,200,1,12,0,1,1,0,0,0,0,0,0,0,13,13,14,2282,2282,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
334,75,202,1,12,0,0,0,0,0,0,0,0,0,0,6,7,9,1071,1250,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
335,157,205,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,180,251,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
336,12,200,1,11,0,1,1,0,0,0,0,0,0,0,9,9,10,1602,1628,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
337,12,200,1,12,0,1,1,0,0,0,0,0,0,0,6,6,7,1089,1124,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
338,157,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,37,60,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
339,157,205,1,12,0,0,0,0,0,0,0,0,0,0,1,1,2,189,244,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
340,12,200,1,12,0,1,1,0,0,0,0,0,0,0,15,16,17,2626,2849,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
341,12,200,1,11,0,1,1,0,0,0,0,0,0,0,10,11,12,1774,2025,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
342,12,200,1,11,0,1,1,0,0,0,0,0,0,0,19,20,21,3329,3556,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
343,12,200,2,0,0,1,1,0,0,0,0,0,0,0,2,3,3,375,521,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
344,75,202,2,0,0,0,0,0,0,0,0,0,0,0,9,9,10,1576,1714,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
345,131,204,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,207,207,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
346,12,200,3,0,0,1,1,0,0,0,0,0,0,0,10,10,11,1763,1841,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
347,12,200,5,0,0,1,1,0,0,0,0,0,0,0,7,7,9,1259,1259,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
348,12,200,4,0,0,1,1,0,0,0,0,0,0,0,6,8,8,1077,1400,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
349,101,203,4,0,0,0,0,0,0,0,0,0,0,0,4,4,5,718,827,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
350,75,202,6,0,0,0,0,0,0,0,0,0,0,0,4,5,6,709,1017,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
