player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_catcher_framing,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9,fielding_rating_pos1_pot,fielding_rating_pos2_pot,fielding_rating_pos3_pot,fielding_rating_pos4_pot,fielding_rating_pos5_pot,fielding_rating_pos6_pot,fielding_rating_pos7_pot,fielding_rating_pos8_pot,fielding_rating_pos9_pot
152,165,205,1,11,30,55,20,35,55,25,20,20,20,25,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,30,0,0,0,30,0,25
153,11,200,1,12,30,50,20,35,35,20,20,20,40,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,30,0,20
154,165,205,1,11,35,40,20,45,30,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,40,0,25
155,79,202,2,0,30,35,20,25,35,35,35,35,30,25,0,0,200,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,40,25,35,0,0,0,0,0,0
156,11,200,2,0,40,40,25,35,40,50,55,55,35,40,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,60,50,45,0,0,0,30,0,25
157,11,200,3,0,30,40,30,55,35,20,20,20,35,30,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,50,0,45,0,0,0,50,30,40
158,106,203,4,0,45,55,50,35,45,20,20,20,45,55,0,0,0,0,194,77,69,0,0,0,0,0,0,40,30,25,0,0,0,75,0,60,45,40,35,30,0,25
159,11,200,3,0,50,55,40,35,45,25,30,25,50,45,0,0,0,147,186,200,127,0,0,0,0,0,60,40,45,30,0,0,0,80,0,75,45,45,35,35,0,30
160,146,204,6,0,45,45,45,35,45,20,20,20,45,40,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,30,0,0,0,75,0,65,40,35,30,30,0,25
161,52,201,4,0,65,65,70,55,55,20,20,25,55,45,0,0,0,0,200,128,160,195,122,166,0,0,0,70,45,50,60,35,50,95,0,75,70,60,60,60,40,55
162,52,201,6,0,60,60,45,40,60,20,20,20,60,55,0,0,0,0,0,181,122,0,0,0,0,0,0,0,55,40,0,0,0,90,0,75,60,55,50,45,0,45
163,11,200,7,0,35,40,35,45,45,20,20,20,35,50,0,0,0,0,0,0,0,200,0,195,0,0,0,0,0,0,45,0,40,55,0,45,0,0,0,45,0,40
164,52,201,8,0,55,35,55,65,45,25,20,20,50,40,0,0,0,0,0,0,0,167,200,83,0,0,0,0,0,0,60,55,35,80,0,75,55,35,40,70,55,60
165,165,205,9,0,35,55,30,50,55,20,20,25,35,55,0,0,0,156,0,0,0,99,112,164,0,0,40,0,0,0,40,25,45,55,0,45,0,25,0,55,35,50
166,11,200,9,0,25,40,20,45,50,20,20,20,25,60,0,0,0,147,0,0,0,200,0,136,0,0,30,0,0,0,45,0,35,35,0,35,0,0,0,45,0,40
167,0,0,7,0,30,45,25,60,60,20,20,20,35,35,0,0,0,0,0,0,0,200,0,198,0,0,0,0,0,0,65,0,55,45,0,40,0,0,0,65,45,60
168,79,202,6,0,55,30,65,25,30,20,20,25,35,55,0,0,0,0,200,0,93,0,0,0,0,0,0,50,0,25,0,0,0,75,0,60,50,20,30,0,0,0
169,79,202,3,0,30,30,20,40,35,20,20,25,30,35,0,0,0,26,0,0,0,200,0,0,0,0,20,0,0,0,35,0,0,45,0,35,0,0,0,35,0,25
170,79,202,3,0,30,35,35,30,25,20,20,20,45,35,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,55,0,45,0,0,0,20,0,0
171,52,201,4,0,45,30,55,50,30,25,20,20,50,45,0,0,0,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,75,0,70,40,0,25,45,25,30
172,79,202,3,0,30,30,30,35,35,20,20,20,30,40,0,0,0,121,0,0,0,194,0,0,0,0,30,0,0,0,30,0,0,40,0,35,0,0,0,30,0,0
173,79,202,9,0,30,35,20,45,60,20,20,20,40,60,0,0,0,138,0,0,0,142,0,200,0,0,35,0,0,0,45,0,50,50,0,45,0,0,0,55,30,50
174,79,202,5,0,50,40,25,30,45,20,25,20,55,35,0,0,0,0,159,200,0,0,0,0,0,0,0,30,35,0,0,0,0,80,0,65,35,35,30,25,0,0
175,106,203,7,0,35,35,30,45,35,20,20,20,25,55,0,0,0,125,0,0,0,194,0,148,0,0,35,0,0,0,40,0,30,45,0,40,0,0,0,45,0,35
176,0,0,1,12,40,55,30,45,20,20,25,20,40,35,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,65,25,30,0,35,0,0
177,79,202,1,11,40,50,20,35,40,25,20,20,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,30,0,25
178,0,0,1,12,30,40,20,40,35,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,30,0,0
179,79,202,1,12,35,55,20,35,35,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,30,0,20
180,0,0,1,12,30,50,40,35,20,20,20,25,25,50,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,25,0,0
181,0,0,1,12,30,30,20,25,30,25,20,20,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0
182,106,203,1,12,30,40,25,35,30,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,0
183,52,201,1,12,30,40,20,35,20,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,50,0,0,0,25,0,0
184,79,202,1,12,35,65,25,40,25,25,20,20,30,25,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,35,0,25,0,0
185,79,202,1,12,30,50,20,30,30,25,20,20,35,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,25,0,0
186,165,205,1,12,35,40,30,35,35,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,30,0,25
187,0,0,1,12,30,45,20,30,30,20,20,20,20,30,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,30,0,0,0,20,0,0
188,79,202,1,12,35,45,25,30,20,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
189,95,203,1,11,30,60,20,45,30,20,20,20,35,40,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,30,0,40,0,30
190,49,201,1,12,35,45,35,20,40,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
191,10,200,1,12,40,45,35,30,40,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,25,0,25,0,0
192,49,201,1,12,30,55,30,30,25,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,25,0,20,0,0
193,10,200,1,11,30,50,20,30,40,20,25,20,25,55,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,40,0,0,0,30,0,25
194,134,204,1,11,35,35,30,35,20,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,25,0,0
195,10,200,1,13,35,60,20,30,25,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,0,30,0,0,0,0
196,89,202,1,12,30,60,30,25,40,20,20,25,30,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,30,0,0,0,0
197,10,200,1,12,35,55,35,35,55,25,20,20,40,40,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,45,25,35,0,35,0,35
198,180,205,1,12,30,55,25,35,30,25,20,20,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,35,0,30,0,25,0,0
199,10,200,1,12,30,55,25,35,30,20,25,20,30,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,0
200,180,205,1,13,30,45,20,35,30,20,20,20,35,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,50,0,0,0,25,0,0
201,0,0,1,12,35,50,20,25,40,20,20,20,35,20,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0
202,10,200,2,0,30,40,25,35,45,50,70,70,40,30,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,55,65,40,0,0,0,30,0,20
203,10,200,2,0,40,45,25,35,40,50,55,55,40,40,0,0,198,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,65,50,55,20,25,0,30,0,25
204,49,201,3,0,30,50,20,20,30,20,20,20,30,25,0,0,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
205,134,204,4,0,40,35,35,35,30,20,20,20,35,30,0,0,0,0,174,0,0,0,0,0,0,0,0,25,0,0,0,0,0,60,0,50,25,0,0,25,0,0
206,10,200,5,0,45,60,60,55,45,20,20,20,60,35,0,0,0,153,130,198,142,0,0,0,0,0,60,40,50,35,0,0,0,80,0,70,50,50,40,55,35,50
207,89,202,6,0,65,65,40,40,65,20,20,25,40,30,0,0,0,100,50,0,200,0,0,0,0,0,45,30,0,50,0,0,0,85,0,75,55,55,50,45,0,40
208,49,201,3,0,40,70,30,50,70,25,25,25,55,55,0,0,0,135,104,200,0,0,0,120,0,0,45,25,50,0,0,0,45,80,0,60,35,50,30,60,40,60
209,10,200,4,0,55,40,70,35,30,20,20,20,50,50,0,0,0,151,200,0,44,0,0,0,0,0,55,55,0,25,0,0,0,80,0,65,55,40,40,30,0,0
210,10,200,7,0,25,55,20,45,65,20,20,20,20,50,0,0,0,0,0,0,0,200,0,165,0,0,0,0,0,0,50,0,40,35,0,30,0,0,0,50,0,45
211,10,200,9,0,55,35,20,65,50,20,20,20,45,50,0,0,0,0,0,0,0,172,175,156,0,0,0,0,0,0,65,50,50,75,0,65,0,0,0,70,55,60
212,89,202,7,0,25,35,20,50,35,20,20,20,20,50,0,0,0,0,0,0,0,107,27,196,0,0,0,0,0,0,35,20,40,25,0,25,0,0,0,55,30,40
213,10,200,7,0,35,40,20,55,55,20,20,20,40,60,0,0,0,0,0,0,0,118,0,200,0,0,0,0,0,0,45,0,55,60,0,50,0,0,0,60,40,55
214,95,203,7,0,40,40,20,40,35,20,20,20,30,35,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,35,0,0,60,0,50,0,0,0,35,0,25
215,89,202,3,0,35,30,30,30,25,20,25,25,30,25,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0
216,89,202,6,0,60,65,70,35,70,20,20,20,65,45,0,0,0,0,146,0,198,0,0,0,0,0,0,55,0,60,0,0,0,95,0,70,70,65,60,40,0,40
217,89,202,9,0,30,35,25,40,65,20,20,20,25,40,0,0,0,0,0,0,0,181,0,199,0,0,0,0,0,0,40,0,40,40,0,30,0,0,0,45,0,40
218,89,202,7,0,30,25,20,45,35,20,20,20,25,55,0,0,0,0,0,0,0,200,0,98,0,0,0,0,0,0,45,0,25,35,0,30,0,0,0,45,25,35
219,89,202,7,0,35,30,25,45,30,20,20,20,25,40,0,0,0,180,0,0,0,200,0,0,0,0,45,0,0,0,45,0,0,45,0,45,0,0,0,45,20,30
220,89,202,3,0,30,30,25,25,45,20,20,20,45,40,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0
221,36,201,3,0,40,35,35,25,25,20,20,20,55,35,0,0,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,75,0,60,35,20,0,0,0,0
222,89,202,3,0,35,35,25,25,45,40,45,45,35,25,0,0,198,140,0,0,0,0,0,0,0,35,40,0,0,0,0,0,0,55,35,45,0,0,0,0,0,0
223,0,0,1,12,30,45,35,30,25,25,25,20,40,50,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,20,25,0,25,0,0
224,0,0,1,12,30,45,20,25,35,20,25,20,35,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0
225,89,202,1,13,35,50,20,35,30,20,25,20,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,25,0,25,0,0
226,89,202,1,12,30,50,25,35,40,20,20,20,40,40,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,25,0,30,0,25
227,89,202,1,11,45,40,30,30,35,25,20,25,30,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,0,0,20,0,0
228,95,203,1,12,30,55,25,30,40,20,20,25,25,40,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,25,0,20
229,0,0,1,12,30,45,20,30,30,25,20,20,40,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,0,0,0
230,95,203,1,12,30,45,25,25,25,20,20,20,30,45,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
231,89,202,1,12,35,45,25,25,25,20,20,25,30,20,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0
232,89,202,1,11,35,45,20,40,30,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,50,0,0,0,30,0,0
233,0,0,1,12,30,45,30,35,30,20,20,25,35,45,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,30,0,20
234,0,0,1,12,35,50,35,35,35,20,20,20,55,30,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70,0,50,30,35,0,30,0,25
235,89,202,1,12,30,50,25,35,70,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,35,0,35
236,2,200,1,11,30,45,20,20,40,20,20,20,45,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,20,0,0,0,0
237,2,200,1,12,35,55,20,35,25,20,20,25,25,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,25,0,0
238,178,205,1,11,35,55,35,30,30,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,30,0,25,0,0
239,2,200,1,11,30,50,20,20,25,20,20,25,60,35,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70,0,50,0,35,0,0,0,0
240,57,201,1,11,35,35,20,25,20,20,25,25,25,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0
241,0,0,1,12,30,40,25,35,35,20,20,25,35,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,35,0,0,0,30,0,0
242,2,200,1,13,30,45,35,25,45,20,25,20,30,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
243,0,0,1,12,30,50,35,30,40,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,25,0,0
244,178,205,1,12,30,55,25,35,25,20,25,20,25,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,25,0,0
245,178,205,1,11,30,50,25,30,25,20,20,25,30,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,25,0,0
246,2,200,1,12,30,40,20,35,30,25,20,20,30,45,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,45,0,0,0,30,0,0
247,77,202,1,12,30,50,30,35,45,20,20,20,25,25,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,30,0,0,0,30,0,20
248,57,201,1,12,30,50,25,50,25,20,20,20,45,40,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,0,30,0,40,20,25
249,15,200,2,0,30,50,25,30,35,55,60,60,45,35,0,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,65,60,45,0,25,0,25,0,0
250,2,200,2,0,30,45,20,40,40,50,50,50,40,40,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,50,40,0,0,0,35,0,30
251,2,200,3,0,45,35,50,30,30,20,20,20,40,30,0,0,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,65,0,55,35,20,0,25,0,0
252,2,200,4,0,55,45,60,40,35,20,25,20,65,65,0,0,0,147,200,126,105,0,0,0,0,0,60,60,40,35,0,0,0,90,0,70,60,50,50,40,0,30
253,57,201,5,0,40,65,35,30,40,20,20,20,45,40,0,0,0,0,112,200,0,0,0,0,0,0,0,25,45,0,0,0,0,70,0,55,30,45,0,25,0,0
254,2,200,4,0,70,65,65,35,65,20,20,20,75,50,0,0,0,0,186,158,198,135,0,151,0,0,0,70,60,65,35,0,35,105,0,65,75,70,65,40,0,35
255,2,200,3,0,60,70,60,55,70,20,25,20,40,55,0,0,0,160,63,0,199,0,0,0,0,0,65,30,0,50,0,0,0,85,0,75,60,55,50,60,40,60
256,2,200,6,0,70,80,80,40,75,25,20,20,85,75,0,0,0,0,64,63,200,0,0,0,0,0,0,40,40,80,0,0,0,110,0,80,90,85,80,55,0,55
257,77,202,3,0,30,25,25,40,30,20,20,20,25,55,0,0,0,125,0,0,0,197,0,0,0,0,30,0,0,0,35,0,0,35,0,30,0,0,0,35,0,25
258,0,0,8,0,35,30,45,60,55,20,20,25,40,40,0,0,0,0,0,0,0,125,200,50,0,0,0,0,0,0,50,50,30,60,0,50,25,0,0,65,50,60
259,2,200,7,0,35,50,30,55,65,20,20,20,35,50,0,0,0,0,0,0,0,134,58,200,0,0,0,0,0,0,50,25,60,65,0,50,20,30,0,65,45,60
260,2,200,9,0,30,55,20,55,65,20,20,20,35,60,0,0,0,180,0,0,0,108,120,200,0,0,40,0,0,0,45,35,60,50,0,45,0,0,0,65,45,60
261,0,0,9,0,25,40,20,50,75,25,20,20,20,60,0,0,0,0,0,0,0,29,0,200,0,0,0,0,0,0,25,0,60,25,0,25,0,0,0,65,35,60
262,77,202,3,0,25,40,25,30,25,20,20,20,30,40,0,0,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,40,0,35,0,0,0,25,0,0
263,77,202,7,0,40,40,20,40,45,20,20,20,40,30,0,0,0,0,0,0,0,148,0,195,0,0,0,0,0,0,30,0,30,65,0,50,0,0,0,35,0,30
264,77,202,8,0,60,35,40,55,35,25,20,20,65,55,0,0,0,0,196,192,163,153,193,145,0,0,0,55,35,35,50,40,40,90,0,60,55,35,40,60,40,50
265,129,204,3,0,35,30,25,25,30,20,20,20,40,35,0,0,0,174,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,55,0,50,0,0,0,0,0,0
266,97,203,3,0,40,30,20,40,30,20,20,20,30,25,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,55,0,45,0,0,0,30,0,0
267,57,201,8,0,35,40,20,55,35,20,20,20,35,35,0,0,0,138,0,0,0,141,200,146,0,0,35,0,0,0,45,30,35,50,0,40,0,0,0,50,30,40
268,97,203,3,0,30,30,20,35,30,20,20,20,25,35,0,0,0,194,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,40,0,0,0,30,0,0
269,57,201,9,0,25,40,20,40,55,20,20,20,20,35,0,0,0,0,0,0,0,149,0,200,0,0,0,0,0,0,35,0,35,30,0,25,0,0,0,40,0,35
270,77,202,1,12,30,45,20,35,30,20,25,25,35,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,30,0,20
271,97,203,1,12,30,35,25,65,35,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,50,0,0,0,65,45,50
272,0,0,1,12,30,55,25,35,40,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,30,0,25
273,0,0,1,12,30,40,25,40,50,20,20,25,25,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,30,0,0,0,35,0,30
274,77,202,1,13,30,50,25,30,30,20,20,25,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,20,0,0
275,178,205,1,12,30,40,20,35,25,20,20,20,35,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
276,77,202,1,12,30,40,20,30,35,25,20,20,35,40,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,50,0,0,0,25,0,0
277,77,202,1,12,35,50,25,45,40,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,25,0,40,0,30
278,0,0,1,12,35,40,50,25,35,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0
279,77,202,1,12,35,50,45,25,50,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,20,25,0,0,0,0
280,77,202,1,12,30,50,20,35,25,20,20,25,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
281,77,202,1,12,30,45,25,25,30,20,25,20,40,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,0,0,0
282,0,0,1,12,35,35,30,30,40,20,20,20,40,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,20,0,0,20,0,0
283,84,202,1,11,30,45,25,40,25,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,30,0,0
284,113,203,1,12,30,50,20,35,35,20,20,25,40,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,25,0,0
285,151,205,1,12,30,45,30,20,30,20,20,20,20,35,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0
286,151,205,1,12,30,60,20,25,35,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,0,0,0
287,113,203,1,11,30,55,25,40,35,20,20,20,30,20,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
288,5,200,1,11,30,50,20,35,40,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,25
289,5,200,1,12,35,55,45,35,25,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,25,30,0,25,0,0
290,151,205,1,11,30,55,20,30,30,20,20,25,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,20,0,0
291,19,200,1,13,30,40,25,30,35,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,20,0,0
292,113,203,1,12,30,50,30,35,30,25,20,25,40,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,25,0,25,0,0
293,59,201,1,12,30,40,25,35,30,20,20,20,35,45,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,35,0,0,0,30,0,20
294,84,202,1,12,30,40,20,35,35,20,20,20,30,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,30,0,20
295,0,0,1,12,30,55,25,30,35,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,25,0,25,0,0
296,39,201,3,0,35,35,25,40,45,50,30,45,55,20,0,0,195,88,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,70,35,55,0,0,0,25,0,0
297,5,200,2,0,30,50,25,35,45,50,60,60,40,40,0,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55,55,40,0,20,0,35,0,30
298,84,202,3,0,30,30,20,35,25,20,20,25,30,25,0,0,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,45,0,40,0,0,0,20,0,0
299,84,202,3,0,35,30,55,25,30,25,20,20,35,55,0,0,0,85,200,0,0,0,0,0,0,0,30,30,0,0,0,0,0,55,0,45,30,0,0,0,0,0
300,5,200,5,0,45,65,45,35,65,20,20,20,35,40,0,0,0,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,70,0,60,40,45,35,40,0,35
301,59,201,6,0,70,45,45,50,50,20,25,20,75,35,0,0,0,0,95,138,200,0,0,0,0,0,0,45,45,55,0,0,0,100,0,80,70,60,55,50,25,40
302,84,202,4,0,65,65,45,40,40,20,20,20,45,65,0,0,0,0,181,0,197,0,0,0,0,0,0,55,0,50,0,0,0,90,0,70,60,55,50,45,0,35
303,113,203,6,0,45,45,50,40,40,20,20,20,45,40,0,0,0,0,190,122,194,143,0,0,0,0,0,40,30,30,35,0,0,75,0,65,40,35,30,40,0,30
304,59,201,7,0,30,45,25,45,55,20,20,20,25,45,0,0,0,182,0,0,0,199,0,136,0,0,35,0,0,0,45,0,35,40,0,40,0,0,0,45,0,40
305,5,200,7,0,45,35,40,65,60,25,20,25,40,55,0,0,0,0,0,0,0,175,196,40,0,0,0,0,0,0,65,50,30,70,0,65,35,25,25,70,50,65
306,59,201,9,0,40,50,20,45,60,25,20,20,40,60,0,0,0,40,0,0,0,152,0,197,0,0,25,0,0,0,45,0,50,65,0,55,0,0,0,50,20,50
307,84,202,8,0,35,30,20,65,35,20,20,25,30,40,0,0,0,0,0,0,0,137,200,126,0,0,0,0,0,0,50,55,40,45,0,40,0,0,0,65,55,55
308,5,200,8,0,45,45,40,70,65,25,20,20,35,60,0,0,0,0,0,0,0,52,200,135,0,0,0,0,0,0,35,70,55,70,0,55,35,30,25,85,70,75
